InventoryID,PartID,PlantID,CurrentStock,SafetyStock,ReorderLevel,LastUpdated
INV000457,PRT0691,PLT006,3419,1293,997,2026-05-12
INV000458,PRT0899,PLT004,2342,1930,1645,2026-04-03
INV000459,PRT0026,PLT004,872,1755,1059,2026-04-26
INV000460,PRT0205,PLT003,115,397,244,2026-06-03
INV000461,PRT0700,PLT003,2347,1636,1367,2026-05-19
INV000462,PRT0804,PLT003,1414,399,339,2026-04-06
INV000463,PRT0368,PLT004,132,517,427,2026-04-04
INV000464,PRT0886,PLT002,1150,309,242,2026-05-26
INV000465,PRT0244,PLT005,3185,1620,1286,2026-05-13
INV000466,PRT0295,PLT006,5702,1706,1431,2026-05-04
INV000467,PRT0397,PLT004,3125,1460,896,2026-06-06
INV000468,PRT0990,PLT005,2561,1714,1530,2026-06-15
INV000469,PRT0208,PLT005,257,210,126,2026-06-01
INV000470,PRT0454,PLT002,7128,1879,1567,2026-05-24
INV000471,PRT0664,PLT003,5812,1966,1553,2026-04-18
INV000472,PRT0618,PLT002,6049,1646,1278,2026-06-21
INV000473,PRT0302,PLT004,1585,1689,1380,2026-06-22
INV000474,PRT0192,PLT002,152,463,414,2026-04-22
INV000475,PRT0042,PLT004,3090,1605,1210,2026-03-31
INV000476,PRT0165,PLT005,532,671,514,2026-03-28
INV000477,PRT0478,PLT006,2707,1832,1239,2026-05-18
INV000478,PRT0612,PLT001,660,417,255,2026-05-20
INV000479,PRT0864,PLT006,5043,1684,1481,2026-04-26
INV000480,PRT0564,PLT003,2345,716,534,2026-06-22
INV000481,PRT0539,PLT002,325,249,207,2026-04-09
INV000482,PRT0518,PLT002,1610,476,359,2026-06-22
INV000483,PRT0095,PLT003,1652,951,725,2026-05-26
INV000484,PRT0340,PLT003,1359,553,478,2026-05-29
INV000485,PRT0544,PLT004,2532,701,466,2026-03-28
INV000486,PRT0118,PLT006,72,1249,1058,2026-04-08
INV000487,PRT0629,PLT005,2630,808,592,2026-05-25
INV000488,PRT0391,PLT001,1314,599,531,2026-06-04
INV000489,PRT0290,PLT001,2965,890,602,2026-04-01
INV000490,PRT0384,PLT005,6311,1966,1484,2026-04-27
INV000491,PRT0045,PLT003,3987,1744,1312,2026-04-06
INV000492,PRT0527,PLT001,2624,1939,1542,2026-05-10
INV000493,PRT0547,PLT001,1101,296,192,2026-06-06
INV000494,PRT0645,PLT002,5491,1383,856,2026-06-14
INV000495,PRT0107,PLT002,6845,1871,1507,2026-06-14
INV000496,PRT0663,PLT001,3565,1201,1019,2026-03-29
INV000497,PRT0471,PLT006,194,1629,1312,2026-06-25
INV000498,PRT0056,PLT002,300,779,476,2026-05-16
INV000499,PRT0589,PLT002,577,1726,1166,2026-06-04
INV000500,PRT0462,PLT006,3178,1965,1331,2026-04-21
INV000501,PRT0399,PLT006,69,928,677,2026-04-11
INV000502,PRT0738,PLT005,1313,342,260,2026-06-08
INV000503,PRT0047,PLT006,599,229,189,2026-05-01
INV000504,PRT0109,PLT003,4119,1837,1142,2026-04-20
INV000505,PRT0089,PLT003,4968,1711,1378,2026-05-13
INV000506,PRT0405,PLT006,3124,1667,1463,2026-06-17
INV000507,PRT0226,PLT002,546,163,120,2026-05-30
INV000508,PRT0303,PLT006,4470,1629,1168,2026-06-15
INV000509,PRT0664,PLT003,1493,395,272,2026-06-02
INV000510,PRT0145,PLT001,284,122,93,2026-06-16
INV000511,PRT0404,PLT005,610,185,111,2026-06-01
INV000512,PRT0216,PLT006,2496,1221,1079,2026-05-25
INV000513,PRT0217,PLT004,2816,1618,1409,2026-05-05
INV000514,PRT0146,PLT002,4198,1954,1551,2026-05-08
INV000515,PRT0259,PLT002,1709,476,317,2026-04-25
INV000516,PRT0873,PLT001,1161,334,218,2026-03-29
INV000517,PRT0473,PLT006,4496,1843,1521,2026-03-28
INV000518,PRT0257,PLT001,551,1225,761,2026-04-06
INV000519,PRT0975,PLT003,997,504,412,2026-04-19
INV000520,PRT0241,PLT001,2684,831,530,2026-05-06
INV000521,PRT0326,PLT004,792,683,536,2026-03-30
INV000522,PRT0314,PLT006,2700,1022,713,2026-05-23
INV000523,PRT0374,PLT003,4643,1296,836,2026-06-16
INV000524,PRT0253,PLT002,1282,977,635,2026-06-15
INV000525,PRT0284,PLT003,3572,1558,1280,2026-05-11
INV000526,PRT0899,PLT004,679,375,301,2026-04-25
INV000527,PRT0499,PLT005,2502,1047,768,2026-05-19
INV000528,PRT0084,PLT003,1242,322,210,2026-05-13
INV000529,PRT0552,PLT002,7301,1858,1575,2026-04-01
INV000530,PRT0745,PLT001,313,639,524,2026-06-14
INV000531,PRT0647,PLT001,4154,1927,1166,2026-04-17
INV000532,PRT0788,PLT005,3318,1764,1366,2026-06-25
INV000533,PRT0557,PLT005,1067,535,466,2026-06-06
INV000534,PRT0375,PLT004,1217,1066,848,2026-05-22
INV000535,PRT0138,PLT004,1191,557,483,2026-03-29
INV000536,PRT0373,PLT005,3250,1126,848,2026-04-12
INV000537,PRT0988,PLT005,434,121,96,2026-06-14
INV000538,PRT0144,PLT004,4211,1501,975,2026-06-10
INV000539,PRT0676,PLT002,1158,426,278,2026-05-07
INV000540,PRT0042,PLT002,2939,1607,1317,2026-05-19
INV000541,PRT0271,PLT003,514,1659,1238,2026-04-29
INV000542,PRT0531,PLT003,846,579,354,2026-04-28
INV000543,PRT0903,PLT001,1862,894,662,2026-04-22
INV000544,PRT0106,PLT006,331,181,161,2026-04-19
INV000545,PRT0855,PLT006,2240,1167,922,2026-06-14
INV000546,PRT0179,PLT004,2335,639,494,2026-05-08
INV000547,PRT0670,PLT001,4814,1438,1026,2026-04-10
INV000548,PRT0529,PLT004,1825,1158,782,2026-04-13
INV000549,PRT0499,PLT004,1413,822,694,2026-05-05
INV000550,PRT0904,PLT002,4111,1916,1496,2026-06-16
INV000551,PRT0527,PLT006,315,1000,649,2026-04-23
INV000552,PRT0162,PLT003,765,675,447,2026-06-15
INV000553,PRT0677,PLT002,969,1332,1085,2026-06-20
INV000554,PRT0117,PLT004,2950,949,800,2026-06-06
INV000555,PRT0605,PLT002,1726,1482,1102,2026-05-25
INV000556,PRT0250,PLT001,183,1425,1211,2026-06-23
INV000557,PRT0138,PLT006,329,361,278,2026-05-06
INV000558,PRT0058,PLT002,1203,1149,702,2026-06-17
INV000559,PRT0982,PLT004,2116,628,550,2026-04-02
INV000560,PRT0020,PLT006,5223,1327,1182,2026-04-14
INV000561,PRT0970,PLT001,2322,1590,1269,2026-05-10
INV000562,PRT0889,PLT004,1930,543,398,2026-05-30
INV000563,PRT0616,PLT002,841,449,298,2026-05-28
INV000564,PRT0187,PLT005,6287,1727,1338,2026-06-15
INV000565,PRT0742,PLT006,1373,1450,1092,2026-04-17
INV000566,PRT0605,PLT001,2443,801,702,2026-06-06
INV000567,PRT0112,PLT001,541,570,406,2026-06-24
INV000568,PRT0847,PLT002,1719,514,389,2026-03-31
INV000569,PRT0924,PLT005,3898,1340,842,2026-03-31
INV000570,PRT0516,PLT001,4353,1328,812,2026-04-01
INV000571,PRT0924,PLT005,266,290,215,2026-06-14
INV000572,PRT0535,PLT004,3534,1204,1021,2026-05-27
INV000573,PRT0543,PLT004,2857,858,739,2026-04-01
INV000574,PRT0809,PLT004,1974,569,501,2026-06-07
INV000575,PRT0930,PLT006,3036,817,634,2026-06-16
INV000576,PRT0261,PLT004,1096,1279,804,2026-03-31
INV000577,PRT0291,PLT005,686,1668,1117,2026-05-16
INV000578,PRT0194,PLT001,2111,1895,1446,2026-05-15
INV000579,PRT0592,PLT005,58,1552,1277,2026-05-29
INV000580,PRT0671,PLT002,768,341,257,2026-05-24
INV000581,PRT0371,PLT001,3349,1508,1268,2026-06-20
INV000582,PRT0260,PLT003,1198,416,302,2026-06-21
INV000583,PRT0375,PLT005,4625,1850,1407,2026-05-09
INV000584,PRT0774,PLT002,1627,664,595,2026-06-01
INV000585,PRT0495,PLT002,2283,946,724,2026-04-02
INV000586,PRT0260,PLT003,1981,858,658,2026-06-13
INV000587,PRT0754,PLT002,3261,1283,902,2026-04-17
INV000588,PRT0766,PLT002,975,1851,1590,2026-06-25
INV000589,PRT0166,PLT001,3888,1014,846,2026-05-30
INV000590,PRT0821,PLT005,1386,539,405,2026-05-23
INV000591,PRT0165,PLT004,426,1357,1097,2026-05-02
INV000592,PRT0844,PLT002,746,1402,843,2026-05-01
INV000593,PRT0091,PLT001,3566,1065,934,2026-06-12
INV000594,PRT0624,PLT001,327,638,425,2026-05-19
INV000595,PRT0629,PLT006,3282,1583,1132,2026-06-02
INV000596,PRT0969,PLT002,470,1167,800,2026-04-19
INV000597,PRT0207,PLT006,87,1411,1055,2026-05-02
INV000598,PRT0035,PLT005,1595,1746,1319,2026-04-09
INV000599,PRT0630,PLT002,1897,1145,864,2026-06-23
INV000600,PRT0671,PLT001,1959,1480,904,2026-04-18
INV000601,PRT0799,PLT004,565,422,264,2026-04-07
INV000602,PRT0601,PLT002,1660,823,659,2026-06-08
INV000603,PRT0942,PLT001,562,1160,701,2026-06-01
INV000604,PRT0937,PLT005,4580,1225,839,2026-04-06
INV000605,PRT0232,PLT005,1132,812,571,2026-04-14
INV000606,PRT0589,PLT001,827,498,366,2026-05-19
INV000607,PRT0110,PLT005,2073,634,413,2026-06-19
INV000608,PRT0970,PLT001,348,248,186,2026-04-01
INV000609,PRT0898,PLT005,2111,1744,1314,2026-05-05
INV000610,PRT0711,PLT004,2049,1765,1479,2026-05-28
INV000611,PRT0250,PLT003,3153,872,670,2026-05-06
INV000612,PRT0919,PLT005,3774,1688,1245,2026-05-23
INV000613,PRT0265,PLT001,952,1865,1134,2026-04-17
INV000614,PRT0694,PLT006,902,883,697,2026-05-04
INV000615,PRT0979,PLT003,1689,570,478,2026-05-03
INV000616,PRT0255,PLT003,2157,1157,880,2026-06-08
INV000617,PRT0078,PLT005,700,290,208,2026-05-23
INV000618,PRT0224,PLT005,724,465,345,2026-05-22
INV000619,PRT0511,PLT006,778,651,426,2026-06-08
INV000620,PRT0894,PLT003,495,508,340,2026-04-25
INV000621,PRT0857,PLT005,1022,523,349,2026-06-06
INV000622,PRT0123,PLT001,436,829,536,2026-05-03
INV000623,PRT0629,PLT001,4035,1484,1315,2026-04-06
INV000624,PRT0869,PLT004,346,1665,1427,2026-05-27
INV000625,PRT0920,PLT005,2016,860,676,2026-06-02
INV000626,PRT0783,PLT005,1498,1879,1282,2026-06-13
INV000627,PRT0132,PLT001,2362,673,484,2026-05-02
INV000628,PRT0963,PLT005,3918,1176,987,2026-06-11
INV000629,PRT0882,PLT006,403,166,124,2026-06-21
INV000630,PRT0716,PLT005,986,1689,1101,2026-04-14
INV000631,PRT0013,PLT006,68,1042,723,2026-06-11
INV000632,PRT0334,PLT003,412,531,379,2026-06-05
INV000633,PRT0562,PLT003,1533,1354,1162,2026-04-13
INV000634,PRT0375,PLT002,1405,585,398,2026-04-22
INV000635,PRT0718,PLT003,3433,1121,815,2026-06-03
INV000636,PRT0462,PLT002,1145,847,725,2026-04-30
INV000637,PRT0703,PLT002,4717,1270,811,2026-05-30
INV000638,PRT0824,PLT002,2211,1767,1113,2026-05-07
INV000639,PRT0201,PLT002,3120,1237,902,2026-05-27
INV000640,PRT0485,PLT001,1225,1738,1542,2026-05-24
INV000641,PRT0915,PLT006,275,461,334,2026-05-25
INV000642,PRT0805,PLT004,2586,1158,880,2026-05-17
INV000643,PRT0049,PLT004,2325,714,482,2026-03-29
INV000644,PRT0221,PLT003,122,302,243,2026-06-09
INV000645,PRT0461,PLT006,788,1075,915,2026-04-09
INV000646,PRT0574,PLT005,1475,785,532,2026-06-25
INV000647,PRT0422,PLT001,162,1758,1190,2026-06-14
INV000648,PRT0204,PLT005,2480,819,704,2026-04-13
INV000649,PRT0179,PLT003,4410,1279,1016,2026-04-25
INV000650,PRT0500,PLT006,2090,827,576,2026-06-23
INV000651,PRT0629,PLT003,1560,1015,879,2026-06-05
INV000652,PRT0890,PLT002,1186,1049,828,2026-05-01
INV000653,PRT0432,PLT006,2763,1411,1188,2026-04-26
INV000654,PRT0082,PLT002,584,1354,1044,2026-04-13
INV000655,PRT0669,PLT003,1297,803,536,2026-05-13
INV000656,PRT0405,PLT003,5280,1554,1057,2026-06-03
INV000657,PRT0962,PLT003,7068,1917,1406,2026-04-22
INV000658,PRT0424,PLT002,3688,1631,1265,2026-05-23
INV000659,PRT0746,PLT002,256,476,407,2026-05-02
INV000660,PRT0768,PLT001,5740,1455,982,2026-05-28
INV000661,PRT0098,PLT001,421,531,345,2026-04-09
INV000662,PRT0027,PLT004,440,1899,1408,2026-06-14
INV000663,PRT0107,PLT003,681,1173,973,2026-05-28
INV000664,PRT0954,PLT004,5364,1365,882,2026-06-09
INV000665,PRT0454,PLT006,1163,733,490,2026-06-22
INV000666,PRT0030,PLT001,349,358,228,2026-06-14
INV000667,PRT0885,PLT004,2664,1458,1030,2026-05-25
INV000668,PRT0562,PLT004,2231,1056,942,2026-06-15
INV000669,PRT0553,PLT002,1428,376,334,2026-04-20
INV000670,PRT0767,PLT006,5169,1310,1020,2026-04-24
INV000671,PRT0656,PLT006,4288,1896,1458,2026-06-20
INV000672,PRT0494,PLT005,2844,1193,826,2026-04-11
INV000673,PRT0316,PLT003,1809,565,475,2026-04-16
INV000674,PRT0011,PLT001,1243,944,639,2026-06-16
INV000675,PRT0353,PLT003,1116,1171,989,2026-05-10
INV000676,PRT0970,PLT004,4029,1060,806,2026-06-14
INV000677,PRT0818,PLT003,1763,713,429,2026-05-09
INV000678,PRT0562,PLT003,59,1322,884,2026-04-20
INV000679,PRT0448,PLT004,1148,486,351,2026-04-27
INV000680,PRT0849,PLT004,1596,611,396,2026-05-12
INV000681,PRT0641,PLT002,1729,551,374,2026-06-02
INV000682,PRT0292,PLT006,2227,1158,960,2026-05-29
INV000683,PRT0423,PLT002,2202,1621,1231,2026-06-14
INV000684,PRT0297,PLT001,1119,1847,1146,2026-03-28
INV000685,PRT0279,PLT006,3709,1404,1034,2026-05-07
INV000686,PRT0020,PLT002,2626,1375,1027,2026-04-04
INV000687,PRT0191,PLT001,22,201,179,2026-04-02
INV000688,PRT0745,PLT001,1795,677,460,2026-05-09
INV000689,PRT0506,PLT002,60,576,361,2026-04-11
INV000690,PRT0381,PLT004,2041,800,580,2026-04-11
INV000691,PRT0083,PLT002,2705,1527,1278,2026-04-23
INV000692,PRT0074,PLT005,401,214,145,2026-04-11
INV000693,PRT0837,PLT004,2048,1062,695,2026-06-19
INV000694,PRT0732,PLT002,6292,1796,1084,2026-04-23
INV000695,PRT0254,PLT006,1814,888,738,2026-04-14
INV000696,PRT0534,PLT006,96,168,110,2026-05-13
INV000697,PRT0959,PLT003,1278,526,390,2026-04-20
INV000698,PRT0763,PLT005,86,424,334,2026-05-14
INV000699,PRT0654,PLT003,3942,1166,742,2026-04-18
INV000700,PRT0885,PLT006,106,506,358,2026-04-08
INV000701,PRT0649,PLT004,966,546,487,2026-06-17
INV000702,PRT0599,PLT001,1130,764,461,2026-05-23
INV000703,PRT0993,PLT001,36,910,761,2026-05-01
INV000704,PRT0705,PLT005,3893,1290,1077,2026-05-10
INV000705,PRT0255,PLT002,183,417,296,2026-06-08
INV000706,PRT0954,PLT006,2772,1123,704,2026-06-11
INV000707,PRT0158,PLT006,660,222,137,2026-05-21
INV000708,PRT0500,PLT002,1030,1198,1003,2026-05-30
INV000709,PRT0775,PLT003,2640,748,669,2026-04-02
INV000710,PRT0198,PLT001,6006,1749,1517,2026-04-29
INV000711,PRT0138,PLT003,5934,1511,1077,2026-06-11
INV000712,PRT0449,PLT005,5788,1940,1186,2026-05-23
INV000713,PRT0195,PLT005,2007,703,536,2026-04-06
INV000714,PRT0750,PLT004,662,482,367,2026-06-04
INV000715,PRT0937,PLT005,2452,663,570,2026-05-24
INV000716,PRT0461,PLT003,317,428,265,2026-05-18
INV000717,PRT0465,PLT001,3007,1778,1207,2026-06-02
INV000718,PRT0752,PLT002,3105,1689,1336,2026-05-01
INV000719,PRT0373,PLT005,7019,1908,1155,2026-04-05
INV000720,PRT0675,PLT005,259,589,410,2026-04-23
INV000721,PRT0700,PLT004,4293,1777,1272,2026-05-06
INV000722,PRT0290,PLT003,5022,1668,1276,2026-06-10
INV000723,PRT0099,PLT005,452,939,743,2026-06-02
INV000724,PRT0183,PLT001,1063,1449,898,2026-05-06
INV000725,PRT0102,PLT001,784,513,324,2026-04-20
INV000726,PRT0674,PLT004,3183,1269,1005,2026-05-22
INV000727,PRT0051,PLT003,2096,1176,925,2026-05-18
INV000728,PRT0014,PLT002,290,552,431,2026-05-22
INV000729,PRT0480,PLT006,655,1442,1077,2026-04-06
INV000730,PRT0961,PLT004,761,224,158,2026-05-06
INV000731,PRT0060,PLT005,5803,1783,1267,2026-05-30
INV000732,PRT0855,PLT003,288,644,488,2026-03-30
INV000733,PRT0104,PLT006,198,259,228,2026-05-20
INV000734,PRT0198,PLT005,776,573,435,2026-06-21
INV000735,PRT0971,PLT002,5122,1445,974,2026-05-10
INV000736,PRT0765,PLT001,3401,1243,1025,2026-05-22
INV000737,PRT0691,PLT004,2932,1669,1321,2026-04-14
INV000738,PRT0171,PLT002,852,1538,1229,2026-06-06
INV000739,PRT0674,PLT002,2764,1226,883,2026-06-09
INV000740,PRT0956,PLT003,3629,1193,1073,2026-05-16
INV000741,PRT0866,PLT003,2659,1948,1352,2026-05-11
INV000742,PRT0846,PLT006,1763,944,782,2026-05-30
INV000743,PRT0559,PLT002,2306,762,596,2026-06-09
INV000744,PRT0261,PLT003,3049,868,720,2026-05-05
INV000745,PRT0001,PLT006,3252,1026,753,2026-05-01
INV000746,PRT0017,PLT005,610,170,152,2026-05-03
INV000747,PRT0007,PLT003,618,376,337,2026-05-17
INV000748,PRT0023,PLT006,1289,554,368,2026-05-10
INV000749,PRT0524,PLT005,4535,1784,1218,2026-06-06
INV000750,PRT0097,PLT001,1267,1268,1113,2026-04-24
INV000751,PRT0272,PLT003,1133,1042,736,2026-05-27
INV000752,PRT0263,PLT003,1908,1921,1488,2026-04-29
INV000753,PRT0752,PLT001,445,288,222,2026-05-20
INV000754,PRT0178,PLT004,3952,1581,1102,2026-05-27
INV000755,PRT0591,PLT001,5757,1791,1557,2026-05-01
INV000756,PRT0749,PLT005,306,1319,1045,2026-05-02
INV000757,PRT0944,PLT003,229,881,549,2026-04-28
INV000758,PRT0427,PLT001,1778,812,701,2026-04-17
INV000759,PRT0669,PLT005,6124,1881,1563,2026-06-15
INV000760,PRT0392,PLT001,323,123,97,2026-06-08
INV000761,PRT0553,PLT005,1307,724,548,2026-05-10
INV000762,PRT0227,PLT002,1429,406,283,2026-05-31
INV000763,PRT0995,PLT004,402,203,162,2026-06-17
INV000764,PRT0093,PLT002,4134,1641,1277,2026-06-21
INV000765,PRT0152,PLT002,1615,984,675,2026-05-25
INV000766,PRT0764,PLT001,2340,788,492,2026-05-02
INV000767,PRT0409,PLT005,696,1222,879,2026-04-21
INV000768,PRT0781,PLT002,534,989,822,2026-06-11
INV000769,PRT0405,PLT006,3996,1084,832,2026-06-07
INV000770,PRT0754,PLT005,5046,1270,836,2026-05-22
INV000771,PRT0796,PLT004,1090,604,406,2026-05-14
INV000772,PRT0092,PLT001,2359,762,613,2026-04-23
INV000773,PRT0357,PLT002,2992,1475,1068,2026-05-26
INV000774,PRT0025,PLT003,2684,756,531,2026-04-09
INV000775,PRT0842,PLT004,1262,446,399,2026-04-04
INV000776,PRT0947,PLT002,367,1376,885,2026-05-23
INV000777,PRT0776,PLT006,319,508,409,2026-04-05
INV000778,PRT0056,PLT002,6058,1846,1155,2026-04-25
INV000779,PRT0015,PLT003,2356,1371,1203,2026-06-09
INV000780,PRT0461,PLT004,2499,1520,1278,2026-06-01
INV000781,PRT0217,PLT002,550,146,102,2026-04-15
INV000782,PRT0562,PLT004,2118,1219,922,2026-05-09
INV000783,PRT0712,PLT006,1157,1375,1126,2026-04-29
INV000784,PRT0928,PLT006,4775,1468,888,2026-05-04
INV000785,PRT0062,PLT003,1395,1178,722,2026-06-05
INV000786,PRT0278,PLT001,1265,511,427,2026-03-30
INV000787,PRT0069,PLT004,68,1052,837,2026-06-08
INV000788,PRT0369,PLT001,5407,1452,989,2026-06-16
INV000789,PRT0237,PLT004,395,139,95,2026-04-29
INV000790,PRT0926,PLT003,815,1141,1018,2026-05-06
INV000791,PRT0091,PLT002,4354,1092,939,2026-04-11
INV000792,PRT0575,PLT006,937,507,380,2026-06-17
INV000793,PRT0313,PLT003,542,144,88,2026-04-08
INV000794,PRT0019,PLT003,1286,1103,791,2026-06-25
INV000795,PRT0310,PLT002,5121,1501,1059,2026-05-02
INV000796,PRT0641,PLT003,507,1126,768,2026-05-23
INV000797,PRT0031,PLT005,6675,1899,1359,2026-06-25
INV000798,PRT0919,PLT004,1399,673,449,2026-06-09
INV000799,PRT0534,PLT006,3131,1445,926,2026-05-11
INV000800,PRT0428,PLT002,1863,1354,1166,2026-05-03
INV000801,PRT0932,PLT005,2559,1273,822,2026-04-30
INV000802,PRT0212,PLT006,539,774,568,2026-05-11
INV000803,PRT0820,PLT002,1400,383,296,2026-05-06
INV000804,PRT0723,PLT005,5640,1866,1196,2026-04-22
INV000805,PRT1000,PLT002,7446,1962,1256,2026-04-26
INV000806,PRT0326,PLT001,1294,1443,1269,2026-04-26
INV000807,PRT0189,PLT003,969,1241,943,2026-03-29
INV000808,PRT0031,PLT003,5956,1819,1571,2026-05-07
INV000809,PRT0311,PLT004,3368,1902,1696,2026-06-03
INV000810,PRT0956,PLT006,5217,1627,1431,2026-05-05
INV000811,PRT0110,PLT002,769,660,426,2026-04-16
INV000812,PRT0632,PLT003,1253,478,290,2026-04-01
INV000813,PRT0611,PLT002,1891,1340,1031,2026-05-16
INV000814,PRT0082,PLT006,1471,572,461,2026-04-13
INV000815,PRT0867,PLT005,4115,1697,1260,2026-06-17
INV000816,PRT0189,PLT004,3063,1060,862,2026-04-12
INV000817,PRT0198,PLT002,1341,1106,820,2026-04-22
INV000818,PRT0948,PLT003,15,166,119,2026-05-08
INV000819,PRT0208,PLT002,2749,945,630,2026-05-08
INV000820,PRT0888,PLT005,449,235,153,2026-04-08
INV000821,PRT0909,PLT002,3748,1103,889,2026-05-07
INV000822,PRT0623,PLT006,171,975,703,2026-06-07
INV000823,PRT0404,PLT005,2563,1788,1276,2026-04-08
INV000824,PRT0538,PLT006,4392,1620,1249,2026-06-13
INV000825,PRT0534,PLT001,315,1893,1535,2026-03-29
INV000826,PRT0899,PLT002,347,1024,754,2026-05-12
INV000827,PRT0572,PLT004,321,1162,884,2026-03-31
INV000828,PRT0195,PLT003,403,1157,959,2026-05-30
INV000829,PRT0793,PLT003,1247,1000,719,2026-04-23
INV000830,PRT0628,PLT001,2411,1044,678,2026-05-27
INV000831,PRT0475,PLT006,1165,1513,1142,2026-05-15
INV000832,PRT0185,PLT005,927,1025,642,2026-06-09
INV000833,PRT0403,PLT004,1108,1931,1561,2026-04-29
INV000834,PRT0465,PLT005,732,762,560,2026-06-11
INV000835,PRT0904,PLT004,1654,1936,1575,2026-05-07
INV000836,PRT0736,PLT006,335,284,191,2026-06-02
INV000837,PRT0650,PLT003,920,353,221,2026-05-15
INV000838,PRT0745,PLT005,786,274,207,2026-06-09
INV000839,PRT0564,PLT004,3102,1353,1197,2026-05-29
INV000840,PRT0580,PLT006,343,189,156,2026-04-03
INV000841,PRT0149,PLT002,7117,1866,1203,2026-04-14
INV000842,PRT0316,PLT003,3437,1675,1362,2026-04-15
INV000843,PRT0296,PLT006,3655,1595,1324,2026-05-26
INV000844,PRT0984,PLT002,269,470,298,2026-06-20
INV000845,PRT0013,PLT004,129,107,84,2026-06-10
INV000846,PRT0827,PLT001,4452,1119,958,2026-05-21
INV000847,PRT0223,PLT005,1948,1345,1163,2026-04-14
INV000848,PRT0453,PLT001,3359,1450,1076,2026-05-02
INV000849,PRT0904,PLT005,2004,1331,1038,2026-04-05
INV000850,PRT0840,PLT002,2283,669,525,2026-04-11
INV000851,PRT0669,PLT003,56,200,131,2026-04-20
INV000852,PRT0684,PLT005,33,175,112,2026-04-24
INV000853,PRT0943,PLT001,2712,1816,1418,2026-05-04
INV000854,PRT0166,PLT006,182,200,126,2026-05-31
INV000855,PRT0587,PLT005,2436,682,534,2026-05-01
INV000856,PRT0593,PLT003,1534,463,412,2026-06-08
INV000857,PRT0331,PLT003,306,173,108,2026-04-08
INV000858,PRT0777,PLT004,554,1938,1383,2026-06-22
INV000859,PRT0483,PLT002,2398,1827,1397,2026-04-19
INV000860,PRT0338,PLT005,562,349,282,2026-05-09
INV000861,PRT0215,PLT005,2850,947,717,2026-05-20
INV000862,PRT0645,PLT005,747,219,138,2026-06-06
INV000863,PRT0438,PLT005,588,279,207,2026-05-28
INV000864,PRT0589,PLT005,4304,1836,1275,2026-06-12
INV000865,PRT0577,PLT004,2516,824,723,2026-06-08
INV000866,PRT0505,PLT002,4077,1164,953,2026-05-09
INV000867,PRT0298,PLT002,5804,1909,1494,2026-06-18
INV000868,PRT0641,PLT001,238,103,65,2026-04-12
INV000869,PRT0425,PLT004,5040,1610,1375,2026-04-07
INV000870,PRT0826,PLT006,573,193,135,2026-05-08
INV000871,PRT0707,PLT003,824,534,322,2026-04-02
INV000872,PRT0308,PLT005,1260,621,519,2026-04-18
INV000873,PRT0117,PLT006,50,1226,854,2026-05-16
INV000874,PRT0583,PLT005,2967,782,549,2026-05-08
INV000875,PRT0339,PLT003,198,159,135,2026-06-10
INV000876,PRT0486,PLT001,7505,1988,1593,2026-06-19
INV000877,PRT0643,PLT004,1272,1422,911,2026-04-02
INV000878,PRT0344,PLT004,7339,1926,1655,2026-04-15
INV000879,PRT0058,PLT005,6083,1705,1439,2026-04-20
INV000880,PRT0324,PLT005,2777,713,548,2026-05-11
INV000881,PRT0702,PLT003,4730,1197,724,2026-05-30
INV000882,PRT0363,PLT001,6519,1737,1519,2026-04-27
INV000883,PRT0348,PLT004,63,405,277,2026-04-18
INV000884,PRT0585,PLT005,1359,1383,1051,2026-05-04
INV000885,PRT0886,PLT003,478,897,588,2026-04-22
INV000886,PRT0033,PLT003,5815,1544,1323,2026-06-25
INV000887,PRT0244,PLT003,3592,947,592,2026-06-19
INV000888,PRT0222,PLT005,2479,1025,870,2026-04-04
INV000889,PRT0804,PLT001,1532,719,469,2026-04-24
INV000890,PRT0455,PLT005,758,1692,1117,2026-04-04
INV000891,PRT0158,PLT002,512,151,126,2026-06-16
INV000892,PRT0895,PLT005,3000,796,698,2026-05-05
INV000893,PRT0788,PLT001,586,735,612,2026-06-03
INV000894,PRT0693,PLT002,4228,1783,1595,2026-06-17
INV000895,PRT0397,PLT006,1881,520,425,2026-03-28
INV000896,PRT0319,PLT001,33,1871,1415,2026-04-03
INV000897,PRT0342,PLT004,713,1507,1287,2026-05-21
INV000898,PRT0785,PLT006,4264,1921,1179,2026-04-03
INV000899,PRT0777,PLT003,4731,1626,1128,2026-05-13
INV000900,PRT0206,PLT002,2628,1408,1221,2026-04-10
INV000901,PRT0792,PLT004,1307,686,468,2026-04-03
INV000902,PRT0162,PLT003,1223,1474,936,2026-05-06
INV000903,PRT0574,PLT005,1275,334,201,2026-06-20
INV000904,PRT0563,PLT003,717,309,204,2026-04-09
INV000905,PRT0588,PLT002,1160,655,420,2026-05-03
INV000906,PRT0914,PLT003,1255,450,279,2026-04-27
INV000907,PRT0030,PLT004,1065,1207,884,2026-05-06
INV000908,PRT0393,PLT001,867,1949,1564,2026-04-27
