DeliveryID,POLineID,DeliveryDate,ReceivedQuantity,RejectedQuantity,DelayDays,OnTimeFlag
DEL000522,POL025319,2024-10-12,639,0,0,True
DEL000523,POL067539,2024-10-02,210,0,0,True
DEL000524,POL024220,2025-01-31,868,0,14,False
DEL000525,POL032513,2024-08-23,2922,0,0,True
DEL000526,POL034996,2026-01-22,1206,0,7,False
DEL000527,POL075089,2025-07-26,147,0,0,True
DEL000528,POL008143,2026-04-23,184,0,1,False
DEL000529,POL053139,2026-01-30,257,0,1,False
DEL000530,POL015390,2025-10-18,2202,0,0,True
DEL000531,POL028948,2025-03-26,806,0,0,True
DEL000532,POL059635,2025-09-17,3846,0,1,False
DEL000533,POL071990,2025-12-30,3214,0,5,False
DEL000534,POL028628,2025-09-17,2260,0,2,False
DEL000535,POL010731,2026-06-16,836,0,0,True
DEL000536,POL010238,2024-09-18,244,0,5,False
DEL000537,POL071782,2025-09-27,906,0,5,False
DEL000538,POL019642,2025-06-19,3294,0,0,True
DEL000539,POL026923,2025-03-12,1810,0,1,False
DEL000540,POL066896,2026-06-05,325,0,0,True
DEL000541,POL067273,2025-10-01,3796,0,0,True
DEL000542,POL060605,2025-04-19,661,0,1,False
DEL000543,POL051898,2024-12-23,1329,0,0,True
DEL000544,POL075801,2025-02-07,655,0,0,True
DEL000545,POL008358,2025-07-18,703,2,0,True
DEL000546,POL009047,2026-06-06,1631,0,14,False
DEL000547,POL053592,2024-10-08,1445,0,0,True
DEL000548,POL055098,2025-02-03,181,0,0,True
DEL000549,POL049480,2026-05-18,4167,5,0,True
DEL000550,POL070688,2026-07-16,1382,0,0,True
DEL000551,POL070420,2025-08-29,88,0,0,True
DEL000552,POL029189,2025-02-24,38,5,3,False
DEL000553,POL060687,2026-01-06,1932,0,1,False
DEL000554,POL049713,2024-11-26,2178,0,2,False
DEL000555,POL020333,2026-04-25,67,0,0,True
DEL000556,POL004223,2025-11-24,759,0,2,False
DEL000557,POL002051,2026-06-24,193,0,0,True
DEL000558,POL004401,2025-01-31,4035,0,0,True
DEL000559,POL006381,2025-03-22,106,0,0,True
DEL000560,POL030716,2025-11-17,4490,0,0,True
DEL000561,POL007399,2025-12-11,2434,0,0,True
DEL000562,POL075512,2024-07-30,997,0,0,True
DEL000563,POL042031,2025-10-08,863,10,0,True
DEL000564,POL068322,2026-03-01,1379,0,0,True
DEL000565,POL072971,2025-10-13,55,0,7,False
DEL000566,POL055995,2024-12-15,1519,5,0,True
DEL000567,POL049959,2025-12-31,2520,0,2,False
DEL000568,POL053512,2026-08-03,1222,0,0,True
DEL000569,POL070508,2024-08-29,1915,0,0,True
DEL000570,POL018921,2025-11-19,1589,0,2,False
DEL000571,POL054593,2026-03-05,1900,0,0,True
DEL000572,POL033423,2025-11-05,643,1,0,True
DEL000573,POL048638,2024-12-24,2341,0,0,True
DEL000574,POL006756,2025-01-15,2202,0,0,True
DEL000575,POL005184,2025-05-26,155,0,3,False
DEL000576,POL077016,2025-11-04,1819,0,1,False
DEL000577,POL043643,2025-10-19,1395,0,0,True
DEL000578,POL024907,2025-11-13,465,0,10,False
DEL000579,POL062774,2026-06-05,508,0,5,False
DEL000580,POL026806,2026-04-22,1254,0,0,True
DEL000581,POL037102,2026-03-07,3632,0,0,True
DEL000582,POL040426,2025-02-18,1583,0,0,True
DEL000583,POL061081,2024-09-02,560,0,0,True
DEL000584,POL041974,2026-05-25,1416,0,5,False
DEL000585,POL005993,2026-01-20,2213,0,0,True
DEL000586,POL002126,2026-04-17,1378,0,0,True
DEL000587,POL054733,2026-06-07,1922,0,0,True
DEL000588,POL049787,2025-03-26,292,0,0,True
DEL000589,POL044246,2024-09-22,753,5,0,True
DEL000590,POL064304,2025-02-13,2651,0,0,True
DEL000591,POL071637,2025-03-12,3656,20,0,True
DEL000592,POL007699,2025-02-06,2559,0,0,True
DEL000593,POL006359,2025-03-01,1441,0,2,False
DEL000594,POL030335,2025-04-23,280,0,0,True
DEL000595,POL066288,2024-08-24,722,0,0,True
DEL000596,POL063335,2025-12-14,1531,0,1,False
DEL000597,POL072306,2025-03-20,283,0,0,True
DEL000598,POL036011,2025-07-31,1073,0,0,True
DEL000599,POL056437,2024-08-21,2089,0,2,False
DEL000600,POL012625,2025-08-12,2201,0,0,True
DEL000601,POL069004,2025-01-03,2460,0,0,True
DEL000602,POL052023,2025-03-28,1591,0,0,True
DEL000603,POL031878,2024-12-05,647,0,14,False
DEL000604,POL010567,2026-04-17,77,0,1,False
DEL000605,POL004153,2025-03-22,2715,0,0,True
DEL000606,POL062391,2024-10-25,420,0,0,True
DEL000607,POL010838,2024-09-15,1369,0,0,True
DEL000608,POL043421,2025-07-09,871,0,0,True
DEL000609,POL005578,2025-01-27,1337,0,0,True
DEL000610,POL074290,2026-03-11,1336,1,0,True
DEL000611,POL036750,2024-09-25,3533,0,5,False
DEL000612,POL023509,2025-04-30,584,0,5,False
DEL000613,POL027153,2024-09-20,1137,0,0,True
DEL000614,POL052206,2026-02-06,2690,0,5,False
DEL000615,POL031520,2025-11-18,2903,0,0,True
DEL000616,POL070853,2026-04-07,294,0,0,True
DEL000617,POL010280,2025-09-02,2353,0,0,True
DEL000618,POL057291,2024-12-18,893,0,0,True
DEL000619,POL078068,2026-01-17,2379,0,0,True
DEL000620,POL035826,2024-09-26,3295,0,2,False
DEL000621,POL046637,2026-05-04,2713,0,0,True
DEL000622,POL076792,2026-03-14,1389,0,1,False
DEL000623,POL038716,2026-04-11,320,0,2,False
DEL000624,POL020215,2025-01-30,1197,0,0,True
DEL000625,POL051069,2026-05-19,1375,0,0,True
DEL000626,POL040406,2025-02-15,1219,0,0,True
DEL000627,POL011443,2025-02-14,2980,0,0,True
DEL000628,POL067167,2026-05-12,762,0,0,True
DEL000629,POL072643,2026-04-01,1748,0,0,True
DEL000630,POL050494,2026-03-27,774,0,0,True
DEL000631,POL011102,2024-12-21,1721,1,1,False
DEL000632,POL031817,2025-11-27,1765,0,0,True
DEL000633,POL022217,2025-11-04,301,0,0,True
DEL000634,POL019128,2025-04-10,2781,0,0,True
DEL000635,POL039290,2026-06-24,153,0,0,True
DEL000636,POL032322,2024-07-22,2958,0,1,False
DEL000637,POL025631,2025-07-28,1702,0,0,True
DEL000638,POL051865,2025-09-25,2480,0,0,True
DEL000639,POL043194,2026-06-11,2710,0,0,True
DEL000640,POL077909,2026-03-22,2344,0,0,True
DEL000641,POL026327,2025-04-28,861,5,0,True
DEL000642,POL041831,2025-10-13,2985,5,0,True
DEL000643,POL031776,2024-11-02,2255,0,0,True
DEL000644,POL051503,2026-07-20,900,0,0,True
DEL000645,POL071517,2026-03-22,600,0,0,True
DEL000646,POL060506,2024-09-02,1910,0,7,False
DEL000647,POL038186,2025-06-18,1256,0,3,False
DEL000648,POL053628,2025-03-15,1704,0,1,False
DEL000649,POL031723,2026-04-03,415,0,0,True
DEL000650,POL049413,2026-05-16,717,0,0,True
DEL000651,POL070041,2024-09-11,4112,0,0,True
DEL000652,POL004819,2025-01-28,1396,0,2,False
DEL000653,POL070374,2025-01-02,206,0,0,True
DEL000654,POL032537,2026-05-18,2912,0,1,False
DEL000655,POL005807,2025-02-17,2066,0,0,True
DEL000656,POL052379,2025-11-04,1405,5,10,False
DEL000657,POL056421,2025-09-15,1614,0,0,True
DEL000658,POL066936,2025-05-09,3461,0,1,False
DEL000659,POL075398,2026-05-06,1321,0,0,True
DEL000660,POL077148,2025-07-24,1088,0,1,False
DEL000661,POL003220,2024-07-31,1330,0,0,True
DEL000662,POL011254,2025-01-26,1802,0,0,True
DEL000663,POL044967,2025-11-25,2119,0,0,True
DEL000664,POL045653,2025-12-01,1422,0,0,True
DEL000665,POL059304,2025-04-24,295,0,0,True
DEL000666,POL015085,2025-01-21,2574,0,0,True
DEL000667,POL021543,2026-07-28,4488,0,5,False
DEL000668,POL022866,2025-05-15,1437,0,0,True
DEL000669,POL060563,2024-10-11,2971,0,0,True
DEL000670,POL024431,2025-07-05,1539,0,0,True
DEL000671,POL025864,2026-03-09,2717,0,0,True
DEL000672,POL028154,2024-12-07,2282,0,0,True
DEL000673,POL008201,2025-08-09,2471,0,0,True
DEL000674,POL024506,2025-05-28,582,0,0,True
DEL000675,POL034388,2025-01-15,1677,0,1,False
DEL000676,POL041079,2025-11-14,251,0,0,True
DEL000677,POL014973,2026-06-03,2904,0,0,True
DEL000678,POL038987,2026-05-18,3730,0,5,False
DEL000679,POL017557,2024-07-26,551,0,0,True
DEL000680,POL023993,2024-09-09,1509,0,0,True
DEL000681,POL054820,2025-11-25,840,0,0,True
DEL000682,POL024348,2025-06-24,1883,0,0,True
DEL000683,POL022707,2024-08-13,758,0,0,True
DEL000684,POL024524,2026-04-01,2912,0,0,True
DEL000685,POL047060,2024-09-07,3422,0,7,False
DEL000686,POL050325,2024-12-05,3292,0,10,False
DEL000687,POL053627,2026-06-01,2601,0,1,False
DEL000688,POL058177,2024-12-11,628,0,0,True
DEL000689,POL028906,2024-09-27,509,0,0,True
DEL000690,POL037837,2024-09-20,1582,0,0,True
DEL000691,POL064922,2025-01-29,890,0,0,True
DEL000692,POL035113,2025-10-21,40,0,2,False
DEL000693,POL005454,2025-02-02,3190,0,2,False
DEL000694,POL055726,2024-08-14,3861,0,0,True
DEL000695,POL039022,2025-02-23,1448,0,3,False
DEL000696,POL045689,2025-08-21,925,0,3,False
DEL000697,POL015387,2024-11-20,2135,0,2,False
DEL000698,POL077061,2025-01-06,3711,0,1,False
DEL000699,POL021756,2026-05-16,602,0,0,True
DEL000700,POL027125,2025-06-27,3661,0,2,False
DEL000701,POL036843,2025-08-06,848,0,0,True
DEL000702,POL038357,2026-04-15,2125,2,0,True
DEL000703,POL067426,2024-08-27,2193,0,14,False
DEL000704,POL017772,2025-12-22,2936,1,10,False
DEL000705,POL036350,2026-01-06,1953,0,3,False
DEL000706,POL017393,2025-10-27,1265,0,0,True
DEL000707,POL051473,2025-08-28,3673,0,0,True
DEL000708,POL054294,2024-09-08,1385,0,0,True
DEL000709,POL012203,2025-03-14,1205,0,0,True
DEL000710,POL048375,2025-07-07,3092,0,0,True
DEL000711,POL000325,2026-01-14,1398,0,3,False
DEL000712,POL060090,2025-10-27,1102,0,0,True
DEL000713,POL008301,2025-07-16,1653,0,2,False
DEL000714,POL056315,2024-09-09,1876,0,2,False
DEL000715,POL037172,2025-11-12,893,0,0,True
DEL000716,POL063615,2025-10-10,4034,0,2,False
DEL000717,POL006022,2024-11-24,2381,0,0,True
DEL000718,POL002135,2024-10-03,1627,0,0,True
DEL000719,POL000089,2025-01-16,1743,0,14,False
DEL000720,POL017291,2026-07-11,1326,0,3,False
DEL000721,POL035917,2025-03-06,596,0,0,True
DEL000722,POL048739,2026-05-15,1987,0,1,False
DEL000723,POL051950,2026-06-12,2239,0,0,True
DEL000724,POL030690,2025-10-13,908,0,0,True
DEL000725,POL000143,2024-07-27,123,0,0,True
DEL000726,POL029648,2025-07-03,794,0,0,True
DEL000727,POL045033,2026-01-30,1331,0,2,False
DEL000728,POL062614,2025-01-21,2850,0,0,True
DEL000729,POL013426,2025-11-15,594,0,0,True
DEL000730,POL017974,2025-04-14,4475,0,0,True
DEL000731,POL018725,2025-08-29,247,0,0,True
DEL000732,POL021512,2025-07-18,2026,0,0,True
DEL000733,POL019841,2026-03-02,1873,0,5,False
DEL000734,POL028475,2025-08-16,323,0,0,True
DEL000735,POL016143,2024-10-04,2890,0,0,True
DEL000736,POL056281,2025-12-13,739,0,0,True
DEL000737,POL011043,2024-12-31,2083,0,0,True
DEL000738,POL079639,2025-06-28,1186,0,0,True
DEL000739,POL039538,2026-05-19,3861,0,0,True
DEL000740,POL051348,2025-01-25,1192,0,0,True
DEL000741,POL031371,2025-11-19,1483,0,0,True
DEL000742,POL077848,2026-04-15,985,10,0,True
DEL000743,POL041481,2026-06-30,1317,0,0,True
DEL000744,POL055164,2024-08-01,809,0,0,True
DEL000745,POL009568,2024-09-07,1442,0,0,True
DEL000746,POL028278,2026-04-30,1667,2,0,True
DEL000747,POL052164,2024-08-01,3117,0,0,True
DEL000748,POL055519,2024-09-15,89,0,1,False
DEL000749,POL070472,2025-05-08,611,0,0,True
DEL000750,POL010358,2026-04-25,2308,5,0,True
DEL000751,POL020366,2024-12-17,1359,0,0,True
DEL000752,POL008666,2025-11-19,3152,0,0,True
DEL000753,POL031279,2024-12-17,39,1,0,True
DEL000754,POL015203,2026-02-12,1857,0,0,True
DEL000755,POL023023,2026-03-24,194,0,0,True
DEL000756,POL021474,2026-03-03,1550,0,0,True
DEL000757,POL033981,2026-07-07,551,0,0,True
DEL000758,POL035228,2025-09-16,761,0,1,False
DEL000759,POL003848,2026-04-23,1563,0,0,True
DEL000760,POL008372,2024-09-04,1773,0,0,True
DEL000761,POL065032,2026-07-03,341,0,0,True
DEL000762,POL074303,2025-05-07,1004,0,0,True
DEL000763,POL013488,2024-09-05,686,0,5,False
DEL000764,POL066693,2025-09-25,980,0,0,True
DEL000765,POL061836,2024-09-21,1940,0,0,True
DEL000766,POL004636,2024-08-05,1090,0,0,True
DEL000767,POL054968,2025-08-20,684,0,0,True
DEL000768,POL041935,2026-03-04,490,0,0,True
DEL000769,POL015651,2024-10-04,663,0,0,True
DEL000770,POL029254,2025-09-03,747,2,2,False
DEL000771,POL009035,2025-10-19,1257,0,3,False
DEL000772,POL040724,2025-09-23,1955,0,0,True
DEL000773,POL048355,2026-03-24,3376,0,0,True
DEL000774,POL031796,2025-11-09,1842,5,0,True
DEL000775,POL025615,2024-12-17,880,0,1,False
DEL000776,POL032130,2025-06-01,89,0,0,True
DEL000777,POL070982,2024-11-15,511,0,0,True
DEL000778,POL043912,2025-10-28,315,0,0,True
DEL000779,POL040307,2026-01-20,826,10,0,True
DEL000780,POL055027,2025-07-14,1616,5,0,True
DEL000781,POL018662,2024-10-27,388,0,1,False
DEL000782,POL030340,2024-12-15,3082,0,5,False
DEL000783,POL048824,2025-12-17,1277,0,0,True
DEL000784,POL066248,2025-06-24,633,0,0,True
DEL000785,POL074426,2024-09-29,1624,0,0,True
DEL000786,POL034209,2025-04-23,4719,0,3,False
DEL000787,POL042763,2024-11-26,549,0,0,True
DEL000788,POL026570,2025-05-17,3691,0,0,True
DEL000789,POL013849,2025-05-05,348,0,0,True
DEL000790,POL015826,2025-08-09,448,0,0,True
DEL000791,POL060732,2026-05-05,854,0,0,True
DEL000792,POL039875,2025-02-21,2199,0,2,False
DEL000793,POL028184,2025-08-09,1466,0,3,False
DEL000794,POL032535,2025-11-26,334,0,10,False
DEL000795,POL039170,2025-09-09,2107,0,0,True
DEL000796,POL053005,2025-07-05,986,0,3,False
DEL000797,POL032749,2025-03-16,1773,0,0,True
DEL000798,POL018323,2026-06-17,470,0,0,True
DEL000799,POL029136,2025-03-23,1437,0,0,True
DEL000800,POL011016,2024-09-28,1268,1,0,True
DEL000801,POL009829,2024-12-31,287,0,0,True
DEL000802,POL058122,2025-07-08,975,1,2,False
DEL000803,POL043457,2025-11-12,1476,0,0,True
DEL000804,POL075221,2026-06-15,320,0,0,True
DEL000805,POL050166,2024-11-30,2093,0,1,False
DEL000806,POL024531,2025-08-23,2816,0,0,True
DEL000807,POL004542,2025-12-14,1009,0,0,True
DEL000808,POL038681,2026-06-24,1627,0,0,True
DEL000809,POL011498,2026-04-15,1834,0,0,True
DEL000810,POL068920,2025-03-30,904,0,0,True
DEL000811,POL050135,2025-01-01,43,0,2,False
DEL000812,POL063528,2025-05-14,2020,0,0,True
DEL000813,POL050906,2026-05-30,297,0,0,True
DEL000814,POL028708,2024-09-11,629,0,0,True
DEL000815,POL007680,2025-12-18,3025,0,2,False
DEL000816,POL076545,2024-12-30,2129,0,14,False
DEL000817,POL031609,2025-09-09,1381,0,0,True
DEL000818,POL028759,2024-12-27,2937,0,0,True
DEL000819,POL022769,2024-07-21,3656,0,0,True
DEL000820,POL047027,2026-04-22,692,0,5,False
DEL000821,POL046096,2024-08-03,3399,0,7,False
DEL000822,POL024673,2026-03-12,4794,0,3,False
DEL000823,POL064518,2025-11-10,851,0,0,True
DEL000824,POL011831,2025-10-30,970,0,0,True
DEL000825,POL069003,2025-04-30,1177,1,0,True
DEL000826,POL026407,2025-09-02,1510,0,2,False
DEL000827,POL042414,2024-12-22,746,0,0,True
DEL000828,POL018567,2025-06-25,1191,5,2,False
DEL000829,POL048968,2025-10-08,2621,0,1,False
DEL000830,POL044114,2025-03-04,1485,5,0,True
DEL000831,POL057262,2025-09-20,1779,0,2,False
DEL000832,POL022834,2025-04-02,2414,0,1,False
DEL000833,POL077195,2025-02-24,1348,0,2,False
DEL000834,POL038603,2025-07-10,988,2,0,True
DEL000835,POL075083,2026-02-04,3573,0,0,True
DEL000836,POL078957,2025-09-04,2489,5,0,True
DEL000837,POL028954,2024-10-17,1410,2,0,True
DEL000838,POL018435,2024-07-31,1329,0,0,True
DEL000839,POL041880,2026-06-07,1539,0,0,True
DEL000840,POL044008,2024-09-12,2548,0,0,True
DEL000841,POL008886,2024-07-22,4654,0,0,True
DEL000842,POL000168,2025-06-02,1378,0,0,True
DEL000843,POL021803,2026-06-18,1698,0,3,False
DEL000844,POL046037,2026-04-05,1715,0,0,True
DEL000845,POL075767,2025-11-13,1874,0,1,False
DEL000846,POL009662,2024-09-25,1251,0,2,False
DEL000847,POL041775,2024-10-13,1856,0,0,True
DEL000848,POL022297,2025-08-13,964,0,3,False
DEL000849,POL071703,2024-11-08,852,0,7,False
DEL000850,POL063274,2025-06-17,1439,2,1,False
DEL000851,POL021627,2026-06-22,1618,0,0,True
DEL000852,POL013273,2024-08-29,1105,0,0,True
DEL000853,POL072629,2025-09-30,396,0,1,False
DEL000854,POL036900,2025-09-03,376,0,0,True
DEL000855,POL074944,2024-10-07,723,0,0,True
DEL000856,POL047295,2026-05-12,210,0,0,True
DEL000857,POL078672,2024-09-23,232,0,0,True
DEL000858,POL022392,2024-10-04,836,0,0,True
DEL000859,POL015140,2024-10-14,2653,0,0,True
DEL000860,POL034735,2024-12-17,941,0,0,True
DEL000861,POL048631,2025-01-25,2535,0,3,False
DEL000862,POL005849,2025-05-12,3176,0,0,True
DEL000863,POL035201,2025-06-17,505,0,0,True
DEL000864,POL012676,2025-11-28,626,0,0,True
DEL000865,POL054263,2025-10-14,3596,0,10,False
DEL000866,POL007994,2025-03-18,3564,0,3,False
DEL000867,POL070191,2026-03-17,3297,0,1,False
DEL000868,POL030887,2025-07-27,807,0,0,True
DEL000869,POL004552,2026-05-20,1357,0,0,True
DEL000870,POL074906,2025-10-20,3736,0,1,False
DEL000871,POL058857,2025-01-22,982,5,0,True
DEL000872,POL025261,2025-08-14,1677,0,0,True
DEL000873,POL057068,2025-08-13,1626,0,0,True
DEL000874,POL033802,2025-12-19,1361,0,0,True
DEL000875,POL072924,2026-05-03,565,0,0,True
DEL000876,POL068117,2024-10-05,1377,0,0,True
DEL000877,POL077015,2024-12-23,2996,0,0,True
DEL000878,POL019614,2026-02-12,3827,0,0,True
DEL000879,POL013134,2024-12-02,3311,0,5,False
DEL000880,POL037499,2025-08-12,2551,0,3,False
DEL000881,POL034621,2026-04-01,3006,0,0,True
DEL000882,POL062004,2025-10-19,1031,0,0,True
DEL000883,POL079778,2025-03-07,744,0,1,False
DEL000884,POL043450,2024-11-09,1099,0,1,False
DEL000885,POL035204,2025-05-30,1349,0,5,False
DEL000886,POL039723,2026-02-18,2585,0,0,True
DEL000887,POL012874,2025-11-09,531,0,10,False
DEL000888,POL058080,2025-09-17,174,0,2,False
DEL000889,POL054628,2025-11-24,654,0,0,True
DEL000890,POL027708,2026-03-01,1560,0,5,False
DEL000891,POL067699,2025-05-02,666,0,3,False
DEL000892,POL020837,2024-12-27,2243,0,0,True
DEL000893,POL017780,2025-02-14,1874,0,2,False
DEL000894,POL003795,2024-11-27,2082,0,0,True
DEL000895,POL032702,2025-08-01,1221,1,0,True
DEL000896,POL026098,2025-08-11,3046,0,0,True
DEL000897,POL016237,2025-07-15,2042,0,1,False
DEL000898,POL077863,2024-11-20,847,0,0,True
DEL000899,POL045844,2025-05-11,547,0,0,True
DEL000900,POL011848,2025-06-30,2815,0,0,True
DEL000901,POL075008,2024-07-07,2270,0,2,False
DEL000902,POL029506,2024-07-15,2101,0,1,False
DEL000903,POL067277,2025-11-09,1231,0,0,True
DEL000904,POL017343,2025-10-19,1000,0,0,True
DEL000905,POL079737,2024-11-18,1332,0,2,False
DEL000906,POL036095,2026-07-20,332,0,0,True
DEL000907,POL060162,2026-04-02,47,0,0,True
DEL000908,POL068242,2025-10-20,2705,0,2,False
DEL000909,POL000964,2025-05-13,503,5,0,True
DEL000910,POL049052,2024-11-19,3678,0,0,True
DEL000911,POL039122,2025-02-05,3468,0,1,False
DEL000912,POL036240,2025-07-28,1225,0,0,True
DEL000913,POL039164,2025-05-30,1541,0,0,True
DEL000914,POL007442,2025-10-03,1852,0,2,False
DEL000915,POL041889,2024-09-29,1013,0,1,False
DEL000916,POL038746,2026-01-21,801,0,0,True
DEL000917,POL004630,2026-04-25,3768,0,0,True
DEL000918,POL044980,2025-09-26,1078,0,1,False
DEL000919,POL062356,2025-04-22,4223,0,5,False
DEL000920,POL039348,2026-01-04,1662,0,3,False
DEL000921,POL012794,2025-11-05,2198,0,0,True
DEL000922,POL073274,2026-03-25,1913,2,2,False
DEL000923,POL043993,2025-12-14,2262,0,1,False
DEL000924,POL040251,2025-04-06,2366,0,0,True
DEL000925,POL076752,2025-10-09,1537,0,0,True
DEL000926,POL076491,2025-10-19,3776,0,0,True
DEL000927,POL025500,2026-01-26,2562,0,0,True
DEL000928,POL054147,2024-08-14,437,0,0,True
DEL000929,POL026254,2026-06-28,1822,0,0,True
DEL000930,POL059975,2024-08-24,2121,0,0,True
DEL000931,POL010593,2026-03-18,1980,10,0,True
DEL000932,POL041080,2026-01-07,1402,0,0,True
DEL000933,POL027445,2026-02-07,834,0,2,False
DEL000934,POL020767,2025-04-30,347,0,0,True
DEL000935,POL056848,2025-07-15,810,0,0,True
DEL000936,POL062574,2025-06-18,188,0,0,True
DEL000937,POL048904,2026-04-23,2329,0,7,False
DEL000938,POL069604,2026-05-20,4178,0,0,True
DEL000939,POL032614,2024-09-08,1154,0,0,True
DEL000940,POL013463,2025-03-30,2209,0,0,True
DEL000941,POL005993,2026-01-20,2498,0,0,True
DEL000942,POL068196,2025-04-16,2582,0,0,True
DEL000943,POL017537,2024-11-08,1692,0,0,True
DEL000944,POL024698,2024-10-19,3006,0,0,True
DEL000945,POL029403,2025-05-03,480,0,1,False
DEL000946,POL002873,2026-02-06,52,0,0,True
DEL000947,POL004898,2025-06-27,3834,0,0,True
DEL000948,POL070089,2025-09-24,3525,20,0,True
DEL000949,POL014171,2024-11-03,554,0,1,False
DEL000950,POL015177,2024-09-27,737,0,0,True
DEL000951,POL033127,2025-06-19,1709,0,0,True
DEL000952,POL001220,2025-05-27,1969,0,0,True
DEL000953,POL068198,2025-02-21,1451,0,0,True
DEL000954,POL013752,2026-05-31,2070,0,0,True
DEL000955,POL014944,2024-09-13,3415,0,2,False
DEL000956,POL026182,2026-02-04,1221,0,2,False
DEL000957,POL026434,2025-10-03,1538,0,0,True
DEL000958,POL005165,2024-12-28,2130,0,0,True
DEL000959,POL063002,2025-09-30,341,0,0,True
DEL000960,POL011666,2025-09-17,1279,0,5,False
DEL000961,POL064764,2026-01-14,1737,0,0,True
DEL000962,POL009837,2025-03-22,1524,1,1,False
DEL000963,POL030299,2026-02-07,1249,0,0,True
DEL000964,POL006565,2024-07-27,2188,0,0,True
DEL000965,POL038086,2026-05-21,1042,0,0,True
DEL000966,POL015192,2026-02-08,1122,0,0,True
DEL000967,POL018140,2024-09-12,1193,0,1,False
DEL000968,POL057373,2025-05-11,607,0,7,False
DEL000969,POL012184,2025-06-20,2317,0,0,True
DEL000970,POL052531,2026-03-18,388,0,0,True
DEL000971,POL050557,2025-03-16,1561,0,1,False
DEL000972,POL021861,2024-11-07,2044,0,0,True
DEL000973,POL020893,2024-11-27,3727,0,0,True
DEL000974,POL074573,2026-04-16,271,0,1,False
DEL000975,POL047003,2025-08-20,765,0,0,True
DEL000976,POL063980,2024-11-16,2988,0,0,True
DEL000977,POL008302,2024-12-16,329,0,0,True
DEL000978,POL068789,2026-06-12,1841,5,2,False
DEL000979,POL044342,2024-12-31,4287,0,0,True
DEL000980,POL012484,2025-05-11,479,0,0,True
DEL000981,POL050447,2026-02-16,3719,0,0,True
DEL000982,POL007153,2025-04-27,230,0,0,True
DEL000983,POL061511,2025-03-13,1859,0,3,False
DEL000984,POL064442,2024-08-13,1510,5,0,True
DEL000985,POL006600,2026-02-16,2511,0,0,True
DEL000986,POL030802,2025-10-04,2778,0,0,True
DEL000987,POL058734,2025-11-16,3143,0,0,True
DEL000988,POL015560,2026-04-08,577,0,14,False
DEL000989,POL054047,2025-07-28,1743,0,0,True
DEL000990,POL011914,2024-09-15,1975,0,2,False
DEL000991,POL066629,2025-09-28,1441,2,0,True
DEL000992,POL047625,2024-09-02,1035,0,2,False
DEL000993,POL043513,2025-04-23,2924,0,0,True
DEL000994,POL047618,2026-01-14,406,0,1,False
DEL000995,POL029065,2025-07-19,325,0,0,True
DEL000996,POL038271,2025-04-16,386,0,0,True
DEL000997,POL006001,2026-06-21,1849,0,5,False
DEL000998,POL053637,2026-04-30,1044,0,0,True
