POLineID,PO_ID,PartID,OrderedQuantity,UnitCost,LineTotal
POL000501,PO013468,PRT0183,2066,44.19,91296.54
POL000502,PO018527,PRT0742,2724,33.95,92479.8
POL000503,PO014210,PRT0094,1645,96.22,158281.9
POL000504,PO012522,PRT0096,2706,31.05,84021.3
POL000505,PO003352,PRT0009,109,70.4,7673.6
POL000506,PO006672,PRT0508,2162,16.59,35867.58
POL000507,PO018737,PRT0703,1265,18.85,23845.25
POL000508,PO004066,PRT0818,1280,67.47,86361.6
POL000509,PO000295,PRT0635,3485,14.74,51368.9
POL000510,PO016797,PRT0798,3214,57.12,183583.68
POL000511,PO001193,PRT0051,4114,156.09,642154.26
POL000512,PO015296,PRT0865,2736,65.79,180001.44
POL000513,PO014656,PRT0948,813,19.04,15479.52
POL000514,PO011857,PRT0371,2757,166.2,458213.4
POL000515,PO012640,PRT0142,1593,387.82,617797.26
POL000516,PO018849,PRT0701,2376,90.14,214172.64
POL000517,PO016277,PRT0427,2578,15.3,39443.4
POL000518,PO013388,PRT0868,565,43.27,24447.55
POL000519,PO009241,PRT0855,2812,103.17,290114.04
POL000520,PO014961,PRT0523,3114,19.49,60691.86
POL000521,PO000226,PRT0594,2804,177.92,498887.68
POL000522,PO003936,PRT0617,4561,36.14,164834.54
POL000523,PO000949,PRT0601,2613,202.74,529759.62
POL000524,PO019547,PRT0634,550,23.54,12947.0
POL000525,PO011740,PRT0386,194,162.4,31505.6
POL000526,PO007052,PRT0842,1099,56.82,62445.18
POL000527,PO012772,PRT0860,3374,54.95,185401.3
POL000528,PO004392,PRT0746,2836,18.53,52551.08
POL000529,PO003185,PRT0057,1957,16.92,33112.44
POL000530,PO003179,PRT0373,2082,311.21,647939.22
POL000531,PO000826,PRT0522,3884,161.77,628314.68
POL000532,PO001097,PRT0245,1908,54.14,103299.12
POL000533,PO000026,PRT0869,1378,56.08,77278.24
POL000534,PO009056,PRT0421,4015,172.19,691342.85
POL000535,PO015743,PRT0429,3490,300.98,1050420.2
POL000536,PO018144,PRT0669,4596,3.97,18246.12
POL000537,PO014607,PRT0750,93,10.75,999.75
POL000538,PO013924,PRT0962,2456,95.9,235530.4
POL000539,PO002942,PRT0058,4211,25.86,108896.46
POL000540,PO001752,PRT0638,593,100.04,59323.72
POL000541,PO000252,PRT0482,1328,58.75,78020.0
POL000542,PO018459,PRT0629,3604,145.63,524850.52
POL000543,PO016236,PRT0176,1491,156.22,232924.02
POL000544,PO009299,PRT0789,4368,119.77,523155.36
POL000545,PO011100,PRT0360,995,17.09,17004.55
POL000546,PO011183,PRT0865,3720,65.79,244738.8
POL000547,PO001177,PRT0962,1710,95.9,163989.0
POL000548,PO008462,PRT0208,2369,49.95,118331.55
POL000549,PO018790,PRT0095,3646,24.2,88233.2
POL000550,PO002514,PRT0680,459,91.58,42035.22
POL000551,PO001732,PRT0239,2857,19.5,55711.5
POL000552,PO016134,PRT0988,384,166.05,63763.2
POL000553,PO010963,PRT0904,4424,92.09,407406.16
POL000554,PO007437,PRT0669,1846,3.97,7328.62
POL000555,PO010095,PRT0858,4904,48.29,236814.16
POL000556,PO009204,PRT0251,4045,12.08,48863.6
POL000557,PO009319,PRT0503,3120,10.82,33758.4
POL000558,PO001930,PRT0440,1754,31.68,55566.72
POL000559,PO013181,PRT0922,4625,14.57,67386.25
POL000560,PO011048,PRT0214,4669,188.92,882067.48
POL000561,PO006032,PRT0520,3318,60.41,200440.38
POL000562,PO006718,PRT0385,4820,52.38,252471.6
POL000563,PO007618,PRT0258,705,80.64,56851.2
POL000564,PO002092,PRT0827,3030,421.68,1277690.4
POL000565,PO004487,PRT0365,3478,57.52,200054.56
POL000566,PO008816,PRT0810,880,16.19,14247.2
POL000567,PO013085,PRT0363,453,30.36,13753.08
POL000568,PO014139,PRT0973,2481,64.88,160967.28
POL000569,PO006931,PRT0723,1913,11.26,21540.38
POL000570,PO000845,PRT0354,2466,29.14,71859.24
POL000571,PO001999,PRT0770,3360,662.93,2227444.8
POL000572,PO018677,PRT0436,3079,163.28,502739.12
POL000573,PO003274,PRT0283,4238,117.78,499151.64
POL000574,PO004615,PRT0395,4621,292.48,1351550.08
POL000575,PO005782,PRT0468,1207,60.7,73264.9
POL000576,PO011110,PRT0417,2069,114.54,236983.26
POL000577,PO008118,PRT0038,561,6.91,3876.51
POL000578,PO019048,PRT0827,1261,421.68,531738.48
POL000579,PO005084,PRT0286,644,6.95,4475.8
POL000580,PO002994,PRT0486,3930,10.61,41697.3
POL000581,PO003874,PRT0377,2933,198.23,581408.59
POL000582,PO006292,PRT0440,4069,31.68,128905.92
POL000583,PO007935,PRT0116,4010,42.15,169021.5
POL000584,PO009536,PRT0969,1334,32.07,42781.38
POL000585,PO002163,PRT0107,2853,149.75,427236.75
POL000586,PO004333,PRT0105,4803,88.24,423816.72
POL000587,PO005210,PRT0839,3600,72.78,262008.0
POL000588,PO019712,PRT0907,1995,35.14,70104.3
POL000589,PO013757,PRT0008,4783,175.5,839416.5
POL000590,PO019255,PRT0508,373,16.59,6188.07
POL000591,PO015404,PRT0195,3088,186.98,577394.24
POL000592,PO011927,PRT0103,1955,25.17,49207.35
POL000593,PO003071,PRT0025,2020,21.42,43268.4
POL000594,PO018629,PRT0552,3559,29.24,104065.16
POL000595,PO017735,PRT0533,3569,31.41,112102.29
POL000596,PO006374,PRT0341,4924,73.11,359993.64
POL000597,PO009665,PRT0103,1202,25.17,30254.34
POL000598,PO007381,PRT0010,3919,51.11,200300.09
POL000599,PO011657,PRT0388,3730,148.55,554091.5
POL000600,PO009887,PRT0321,2091,35.79,74836.89
POL000601,PO015254,PRT0972,4059,19.2,77932.8
POL000602,PO001182,PRT0623,3289,149.25,490883.25
POL000603,PO008310,PRT0160,1169,55.99,65452.31
POL000604,PO012031,PRT0424,1757,280.83,493418.31
POL000605,PO016655,PRT0795,3030,13.95,42268.5
POL000606,PO002226,PRT0446,283,56.58,16012.14
POL000607,PO006500,PRT0113,1314,128.18,168428.52
POL000608,PO002085,PRT0795,715,13.95,9974.25
POL000609,PO009828,PRT0272,1134,36.83,41765.22
POL000610,PO006287,PRT0555,695,43.38,30149.1
POL000611,PO010213,PRT0340,2309,84.7,195572.3
POL000612,PO001859,PRT0251,1180,12.08,14254.4
POL000613,PO015626,PRT0732,2276,74.02,168469.52
POL000614,PO003364,PRT0351,2137,177.22,378719.14
POL000615,PO014194,PRT0258,1549,80.64,124911.36
POL000616,PO005087,PRT0373,3079,311.21,958215.59
POL000617,PO018618,PRT0143,1167,21.77,25405.59
POL000618,PO016364,PRT0076,1551,63.91,99124.41
POL000619,PO000310,PRT0482,2529,58.75,148578.75
POL000620,PO009006,PRT0081,914,27.78,25390.92
POL000621,PO009621,PRT0691,4293,24.81,106509.33
POL000622,PO012612,PRT0168,4038,439.94,1776477.72
POL000623,PO016655,PRT0857,1599,17.02,27214.98
POL000624,PO004298,PRT0653,4179,71.11,297168.69
POL000625,PO009362,PRT0331,1626,32.79,53316.54
POL000626,PO017065,PRT0119,1405,82.62,116081.1
POL000627,PO018749,PRT0758,1072,38.39,41154.08
POL000628,PO014223,PRT0445,518,11.66,6039.88
POL000629,PO008832,PRT0714,147,45.57,6698.79
POL000630,PO000898,PRT0756,4797,901.85,4326174.45
POL000631,PO018262,PRT0599,1894,23.21,43959.74
POL000632,PO013860,PRT0556,3728,83.18,310095.04
POL000633,PO001373,PRT0068,3900,73.91,288249.0
POL000634,PO004747,PRT0078,3061,26.07,79800.27
POL000635,PO002845,PRT0546,2214,17.5,38745.0
POL000636,PO015274,PRT0986,2368,13.11,31044.48
POL000637,PO008487,PRT0815,391,75.6,29559.6
POL000638,PO002035,PRT0062,2652,94.42,250401.84
POL000639,PO008309,PRT0704,2096,10.73,22490.08
POL000640,PO002954,PRT0998,1375,55.29,76023.75
POL000641,PO004164,PRT0168,3469,439.94,1526151.86
POL000642,PO009803,PRT0598,1571,15.13,23769.23
POL000643,PO007264,PRT0160,3672,55.99,205595.28
POL000644,PO005416,PRT0305,2574,93.52,240720.48
POL000645,PO011764,PRT0895,330,338.5,111705.0
POL000646,PO007267,PRT0516,4785,292.54,1399803.9
POL000647,PO006842,PRT0312,3993,79.76,318481.68
POL000648,PO013908,PRT0670,2343,79.3,185799.9
POL000649,PO019159,PRT0329,1551,54.56,84622.56
POL000650,PO006147,PRT0155,2664,208.43,555257.52
POL000651,PO006529,PRT0746,3924,18.53,72711.72
POL000652,PO015577,PRT0662,2474,21.38,52894.12
POL000653,PO005919,PRT0162,3418,62.16,212462.88
POL000654,PO014487,PRT0065,3165,63.44,200787.6
POL000655,PO009434,PRT0562,2143,174.22,373353.46
POL000656,PO007908,PRT0779,2867,117.65,337302.55
POL000657,PO003993,PRT0294,2993,65.35,195592.55
POL000658,PO009390,PRT0744,3364,33.81,113736.84
POL000659,PO004403,PRT0400,377,89.14,33605.78
POL000660,PO010580,PRT0352,1924,107.8,207407.2
POL000661,PO016491,PRT0973,3025,64.88,196262.0
POL000662,PO011633,PRT0359,4485,42.87,192271.95
POL000663,PO016390,PRT0347,4732,10.4,49212.8
POL000664,PO019319,PRT0101,4386,10.67,46798.62
POL000665,PO018553,PRT0777,561,39.45,22131.45
POL000666,PO007201,PRT0954,2243,105.11,235761.73
POL000667,PO015458,PRT0471,2114,26.57,56168.98
POL000668,PO008963,PRT0763,4778,256.74,1226703.72
POL000669,PO011450,PRT0805,4595,23.39,107477.05
POL000670,PO010957,PRT0217,909,17.85,16225.65
POL000671,PO004053,PRT0772,625,21.12,13200.0
POL000672,PO007311,PRT0898,497,37.24,18508.28
POL000673,PO017463,PRT0840,1751,27.91,48870.41
POL000674,PO004748,PRT0755,721,15.49,11168.29
POL000675,PO006107,PRT0108,3546,38.08,135031.68
POL000676,PO003317,PRT0915,3756,30.68,115234.08
POL000677,PO013749,PRT0143,2970,21.77,64656.9
POL000678,PO002998,PRT0778,4757,27.17,129247.69
POL000679,PO014929,PRT0212,868,178.12,154608.16
POL000680,PO000987,PRT0152,4974,88.61,440746.14
POL000681,PO016952,PRT0652,2085,183.93,383494.05
POL000682,PO007160,PRT0097,1225,41.97,51413.25
POL000683,PO014322,PRT0334,1207,60.33,72818.31
POL000684,PO016404,PRT0098,63,40.81,2571.03
POL000685,PO001811,PRT0925,3691,86.15,317979.65
POL000686,PO009288,PRT0821,4526,109.45,495370.7
POL000687,PO017977,PRT0677,4460,56.67,252748.2
POL000688,PO015702,PRT0078,128,26.07,3336.96
POL000689,PO011674,PRT0262,4333,31.58,136836.14
POL000690,PO009559,PRT0038,2294,6.91,15851.54
POL000691,PO008060,PRT0894,4605,271.49,1250211.45
POL000692,PO001740,PRT0059,4488,43.16,193702.08
POL000693,PO012470,PRT0419,3413,85.07,290343.91
POL000694,PO010839,PRT0532,682,8.77,5981.14
POL000695,PO010308,PRT0869,1760,56.08,98700.8
POL000696,PO008131,PRT0975,3146,23.17,72892.82
POL000697,PO005101,PRT0150,2029,155.31,315123.99
POL000698,PO007894,PRT0958,1777,180.05,319948.85
POL000699,PO012615,PRT0283,3567,117.78,420121.26
POL000700,PO018777,PRT0358,2241,64.6,144768.6
POL000701,PO018593,PRT0697,2596,186.98,485400.08
POL000702,PO014122,PRT0949,2996,155.91,467106.36
POL000703,PO018452,PRT0927,1225,21.18,25945.5
POL000704,PO000496,PRT0372,2512,49.32,123891.84
POL000705,PO017138,PRT0571,4342,90.03,390910.26
POL000706,PO011869,PRT0053,3879,19.27,74748.33
POL000707,PO006959,PRT0154,3066,103.59,317606.94
POL000708,PO015181,PRT0616,767,36.72,28164.24
POL000709,PO013394,PRT0190,516,30.12,15541.92
POL000710,PO015759,PRT0922,3954,14.57,57609.78
POL000711,PO005428,PRT0426,1103,98.98,109174.94
POL000712,PO011943,PRT0191,1770,70.68,125103.6
POL000713,PO004239,PRT0041,4981,230.68,1149017.08
POL000714,PO013265,PRT0428,1248,157.6,196684.8
POL000715,PO014815,PRT0914,1142,116.98,133591.16
POL000716,PO011143,PRT0809,324,90.43,29299.32
POL000717,PO015955,PRT0012,618,22.81,14096.58
POL000718,PO004434,PRT0792,355,39.1,13880.5
POL000719,PO000410,PRT0874,4554,18.45,84021.3
POL000720,PO009315,PRT0047,3946,22.91,90402.86
POL000721,PO011972,PRT0960,4300,213.65,918695.0
POL000722,PO016771,PRT0165,1117,71.57,79943.69
POL000723,PO004776,PRT0491,1090,106.46,116041.4
POL000724,PO010237,PRT0525,2678,81.31,217748.18
POL000725,PO019423,PRT0632,1883,390.84,735951.72
POL000726,PO002075,PRT0507,4260,20.62,87841.2
POL000727,PO010957,PRT0518,3906,15.15,59175.9
POL000728,PO016552,PRT0843,4010,13.49,54094.9
POL000729,PO006726,PRT0280,485,24.33,11800.05
POL000730,PO011510,PRT0239,4474,19.5,87243.0
POL000731,PO012975,PRT0933,3977,10.4,41360.8
POL000732,PO013247,PRT0450,3782,14.19,53666.58
POL000733,PO000400,PRT0693,1593,13.95,22222.35
POL000734,PO015755,PRT0911,1604,25.89,41527.56
POL000735,PO014493,PRT0580,3366,235.48,792625.68
POL000736,PO015583,PRT0843,1209,13.49,16309.41
POL000737,PO018202,PRT0851,370,20.12,7444.4
POL000738,PO006649,PRT0419,3681,85.07,313142.67
POL000739,PO004015,PRT0727,4760,141.69,674444.4
POL000740,PO018899,PRT0591,2105,35.07,73822.35
POL000741,PO013244,PRT0760,3074,193.04,593404.96
POL000742,PO001083,PRT0091,1576,35.79,56405.04
POL000743,PO006330,PRT0345,4007,68.92,276162.44
POL000744,PO017246,PRT0150,1478,155.31,229548.18
POL000745,PO006455,PRT0656,2276,34.72,79022.72
POL000746,PO015105,PRT0958,349,180.05,62837.45
POL000747,PO017766,PRT0226,2557,196.8,503217.6
POL000748,PO001597,PRT0446,1293,56.58,73157.94
POL000749,PO012323,PRT0145,3069,200.08,614045.52
POL000750,PO007589,PRT0406,2609,54.5,142190.5
POL000751,PO010124,PRT0075,2271,4.07,9242.97
POL000752,PO017656,PRT0875,3930,32.25,126742.5
POL000753,PO016057,PRT0451,2452,31.5,77238.0
POL000754,PO011101,PRT0584,4688,203.68,954851.84
POL000755,PO009031,PRT0125,4156,212.73,884105.88
POL000756,PO017572,PRT0233,3155,34.35,108374.25
POL000757,PO016889,PRT0776,93,36.2,3366.6
POL000758,PO017752,PRT0595,4357,304.52,1326793.64
POL000759,PO017172,PRT0937,556,33.05,18375.8
POL000760,PO019207,PRT0779,1631,117.65,191887.15
POL000761,PO005446,PRT0021,3645,106.97,389905.65
POL000762,PO019609,PRT0400,2385,89.14,212598.9
POL000763,PO009581,PRT0742,4365,33.95,148191.75
POL000764,PO002132,PRT0488,2960,47.16,139593.6
POL000765,PO011631,PRT0984,1111,103.72,115232.92
POL000766,PO010999,PRT0855,1935,103.17,199633.95
POL000767,PO019685,PRT0989,593,27.75,16455.75
POL000768,PO005980,PRT0783,2927,44.89,131393.03
POL000769,PO010537,PRT0142,2679,387.82,1038969.78
POL000770,PO000924,PRT0923,275,155.31,42710.25
POL000771,PO006307,PRT0053,4507,19.27,86849.89
POL000772,PO018868,PRT0706,3867,241.39,933455.13
POL000773,PO006567,PRT0991,3946,39.12,154367.52
POL000774,PO013423,PRT0052,1479,114.32,169079.28
POL000775,PO015414,PRT0987,4296,110.25,473634.0
POL000776,PO015531,PRT0058,1679,25.86,43418.94
POL000777,PO008189,PRT0137,980,17.7,17346.0
POL000778,PO011100,PRT0896,4153,55.64,231072.92
POL000779,PO006862,PRT0645,3361,86.22,289785.42
POL000780,PO006823,PRT0041,1664,230.68,383851.52
POL000781,PO004116,PRT0524,2875,209.21,601478.75
POL000782,PO017196,PRT0753,3565,15.17,54081.05
POL000783,PO015252,PRT0278,1883,20.49,38582.67
POL000784,PO012603,PRT0024,2441,10.59,25850.19
POL000785,PO016511,PRT0702,4399,76.65,337183.35
POL000786,PO017061,PRT0241,2026,17.57,35596.82
POL000787,PO012851,PRT0141,4543,39.72,180447.96
POL000788,PO003741,PRT0955,3644,142.97,520982.68
POL000789,PO010376,PRT0007,3600,455.2,1638720.0
POL000790,PO001303,PRT0705,4886,35.82,175016.52
POL000791,PO009619,PRT0732,3857,74.02,285495.14
POL000792,PO002134,PRT0548,4236,99.65,422117.4
POL000793,PO016944,PRT0014,3243,7.17,23252.31
POL000794,PO011318,PRT0074,1954,115.78,226234.12
POL000795,PO002762,PRT0600,1047,44.78,46884.66
POL000796,PO009028,PRT0168,4677,439.94,2057599.38
POL000797,PO013317,PRT0459,1692,21.27,35988.84
POL000798,PO000512,PRT0458,2121,14.47,30690.87
POL000799,PO012815,PRT0820,4541,210.35,955199.35
POL000800,PO012749,PRT0758,1723,38.39,66145.97
POL000801,PO017649,PRT0999,3142,20.97,65887.74
POL000802,PO009716,PRT0399,677,30.22,20458.94
POL000803,PO001993,PRT0920,3783,144.45,546454.35
POL000804,PO017974,PRT0707,860,11.89,10225.4
POL000805,PO005630,PRT0463,3792,18.92,71744.64
POL000806,PO019705,PRT0264,1052,14.59,15348.68
POL000807,PO015440,PRT0435,2715,110.15,299057.25
POL000808,PO010484,PRT0978,4247,4.76,20215.72
POL000809,PO018110,PRT0522,1119,161.77,181020.63
POL000810,PO007217,PRT0914,4960,116.98,580220.8
POL000811,PO002133,PRT0420,1237,126.84,156901.08
POL000812,PO015814,PRT0036,2456,12.47,30626.32
POL000813,PO003302,PRT0292,1024,85.92,87982.08
POL000814,PO017098,PRT0957,3024,104.18,315040.32
POL000815,PO013637,PRT0868,1097,43.27,47467.19
POL000816,PO007785,PRT0243,1740,49.6,86304.0
POL000817,PO017429,PRT0862,1988,9.85,19581.8
POL000818,PO003601,PRT0412,4135,31.7,131079.5
POL000819,PO005886,PRT0595,434,304.52,132161.68
POL000820,PO001141,PRT0241,3755,17.57,65975.35
POL000821,PO004605,PRT0944,2563,127.95,327935.85
POL000822,PO016100,PRT0889,533,53.12,28312.96
POL000823,PO019157,PRT0679,2132,70.0,149240.0
POL000824,PO003903,PRT0743,2980,20.09,59868.2
POL000825,PO002829,PRT0201,479,44.09,21119.11
POL000826,PO016006,PRT0305,2730,93.52,255309.6
POL000827,PO012031,PRT0151,4960,141.33,700996.8
POL000828,PO001133,PRT0651,115,145.35,16715.25
POL000829,PO006489,PRT0360,1434,17.09,24507.06
POL000830,PO000661,PRT0980,3053,60.85,185775.05
POL000831,PO015669,PRT0663,329,32.26,10613.54
POL000832,PO018138,PRT0202,4813,190.65,917598.45
POL000833,PO004308,PRT0847,1321,104.85,138506.85
POL000834,PO013619,PRT0248,67,19.64,1315.88
POL000835,PO006743,PRT0056,4118,69.76,287271.68
POL000836,PO016543,PRT0877,1967,21.89,43057.63
POL000837,PO016286,PRT0068,3404,73.91,251589.64
POL000838,PO008525,PRT0152,2306,88.61,204334.66
POL000839,PO013197,PRT0104,1250,17.43,21787.5
POL000840,PO011565,PRT0662,4051,21.38,86610.38
POL000841,PO019989,PRT0900,4436,76.54,339531.44
POL000842,PO004025,PRT0865,1409,65.79,92698.11
POL000843,PO006188,PRT0195,1011,186.98,189036.78
POL000844,PO013819,PRT0030,1681,26.22,44075.82
POL000845,PO001688,PRT0553,4970,290.4,1443288.0
POL000846,PO006062,PRT0696,3095,25.85,80005.75
POL000847,PO013196,PRT0247,703,22.65,15922.95
POL000848,PO002864,PRT0299,226,265.36,59971.36
POL000849,PO005574,PRT0745,822,232.1,190786.2
POL000850,PO011460,PRT0215,458,90.16,41293.28
POL000851,PO016675,PRT0826,170,105.92,18006.4
POL000852,PO009267,PRT0057,1365,16.92,23095.8
POL000853,PO015041,PRT0864,3431,139.31,477972.61
POL000854,PO002363,PRT0478,4054,42.48,172213.92
POL000855,PO017887,PRT0966,880,104.8,92224.0
POL000856,PO005529,PRT0847,4250,104.85,445612.5
POL000857,PO019313,PRT0256,2060,22.48,46308.8
POL000858,PO004328,PRT0225,2308,95.7,220875.6
POL000859,PO012225,PRT0263,1176,2.48,2916.48
POL000860,PO004783,PRT0777,1733,39.45,68366.85
POL000861,PO002795,PRT0766,3961,58.76,232748.36
POL000862,PO016364,PRT0530,949,47.53,45105.97
POL000863,PO012724,PRT0182,965,16.68,16096.2
POL000864,PO008988,PRT0977,1361,55.56,75617.16
POL000865,PO015569,PRT0426,3024,98.98,299315.52
POL000866,PO014149,PRT0347,3637,10.4,37824.8
POL000867,PO000706,PRT0490,3524,67.04,236248.96
POL000868,PO004944,PRT0070,2134,19.76,42167.84
POL000869,PO003955,PRT0419,1840,85.07,156528.8
POL000870,PO010259,PRT0057,1189,16.92,20117.88
POL000871,PO002103,PRT0291,1584,28.04,44415.36
POL000872,PO002701,PRT0929,236,115.86,27342.96
POL000873,PO012362,PRT0667,1035,27.0,27945.0
POL000874,PO003999,PRT0873,2208,10.99,24265.92
POL000875,PO002270,PRT0048,3242,77.15,250120.3
POL000876,PO009278,PRT0330,2814,185.41,521743.74
POL000877,PO016495,PRT0191,103,70.68,7280.04
POL000878,PO000814,PRT0700,4741,28.56,135402.96
POL000879,PO008347,PRT0775,576,54.46,31368.96
POL000880,PO004165,PRT0806,2265,25.86,58572.9
POL000881,PO008309,PRT0368,1069,33.45,35758.05
POL000882,PO012299,PRT0100,4936,27.45,135493.2
POL000883,PO010069,PRT0834,3388,46.74,158355.12
POL000884,PO010900,PRT0254,3857,231.05,891159.85
POL000885,PO000081,PRT0640,1296,50.76,65784.96
POL000886,PO007137,PRT0764,4240,30.67,130040.8
POL000887,PO015433,PRT0623,4295,149.25,641028.75
POL000888,PO007685,PRT0824,1549,24.77,38368.73
POL000889,PO007308,PRT0174,2047,130.55,267235.85
POL000890,PO012470,PRT0999,3663,20.97,76813.11
POL000891,PO014401,PRT0860,250,54.95,13737.5
POL000892,PO019581,PRT0565,4705,86.57,407311.85
POL000893,PO012145,PRT0209,2492,50.0,124600.0
POL000894,PO004803,PRT0363,593,30.36,18003.48
POL000895,PO016262,PRT0062,1047,94.42,98857.74
POL000896,PO006297,PRT0830,2645,101.41,268229.45
POL000897,PO016404,PRT0547,797,228.0,181716.0
POL000898,PO005147,PRT0124,3108,10.79,33535.32
POL000899,PO012260,PRT0944,2918,127.95,373358.1
POL000900,PO004415,PRT0271,4630,104.9,485687.0
POL000901,PO018882,PRT0634,2095,23.54,49316.3
POL000902,PO000048,PRT0897,4187,28.97,121297.39
POL000903,PO015484,PRT0127,1721,48.34,83193.14
POL000904,PO000431,PRT0778,886,27.17,24072.62
POL000905,PO013247,PRT0094,4602,96.22,442804.44
POL000906,PO017131,PRT0981,268,200.87,53833.16
POL000907,PO010116,PRT0789,613,119.77,73419.01
POL000908,PO003395,PRT0720,1535,103.45,158795.75
POL000909,PO002147,PRT0677,1119,56.67,63413.73
POL000910,PO012617,PRT0126,458,191.02,87487.16
POL000911,PO019342,PRT0687,87,54.74,4762.38
POL000912,PO013931,PRT0707,1019,11.89,12115.91
POL000913,PO001591,PRT0725,1170,37.97,44424.9
POL000914,PO018728,PRT0797,3243,134.49,436151.07
POL000915,PO015455,PRT0274,3477,74.92,260496.84
POL000916,PO019471,PRT0481,3645,29.89,108949.05
POL000917,PO016753,PRT0026,1637,121.4,198731.8
POL000918,PO009313,PRT0586,1642,40.39,66320.38
POL000919,PO003434,PRT0447,1957,44.4,86890.8
POL000920,PO019464,PRT0221,2539,210.97,535652.83
POL000921,PO017820,PRT0242,3051,66.55,203044.05
POL000922,PO011904,PRT0453,2605,15.05,39205.25
POL000923,PO018882,PRT0031,4488,20.46,91824.48
POL000924,PO011195,PRT0451,2505,31.5,78907.5
POL000925,PO015978,PRT0086,4072,83.71,340867.12
POL000926,PO014501,PRT0110,2669,31.2,83272.8
POL000927,PO010957,PRT0420,2440,126.84,309489.6
POL000928,PO017094,PRT0590,3132,16.7,52304.4
POL000929,PO008282,PRT0242,1299,66.55,86448.45
POL000930,PO004950,PRT0731,2194,38.73,84973.62
POL000931,PO012850,PRT0602,3215,15.84,50925.6
POL000932,PO007626,PRT0110,4425,31.2,138060.0
POL000933,PO003300,PRT0334,4416,60.33,266417.28
POL000934,PO019507,PRT0628,3494,29.95,104645.3
POL000935,PO000064,PRT0601,1662,202.74,336953.88
POL000936,PO005228,PRT0398,1706,429.3,732385.8
POL000937,PO008242,PRT0201,476,44.09,20986.84
POL000938,PO019632,PRT0154,3578,103.59,370645.02
POL000939,PO005161,PRT0020,2366,10.7,25316.2
POL000940,PO016791,PRT0139,2111,63.49,134027.39
POL000941,PO000655,PRT0115,2895,106.9,309475.5
POL000942,PO004762,PRT0072,3740,394.78,1476477.2
POL000943,PO006795,PRT0553,953,290.4,276751.2
POL000944,PO001663,PRT0070,4324,19.76,85442.24
POL000945,PO014572,PRT0245,1735,54.14,93932.9
POL000946,PO005989,PRT0292,3959,85.92,340157.28
POL000947,PO003228,PRT0351,1380,177.22,244563.6
POL000948,PO011194,PRT0571,4845,90.03,436195.35
POL000949,PO019899,PRT0718,3314,37.35,123777.9
POL000950,PO015584,PRT0901,1966,107.5,211345.0
POL000951,PO001979,PRT0195,894,186.98,167160.12
POL000952,PO012705,PRT0583,3700,54.94,203278.0
POL000953,PO005777,PRT0860,4311,54.95,236889.45
