KPI_ID,SupplierID,Month,TotalReceived,TotalDefective,PPM,OnTimeDeliveryRate,AverageInspectionScore,ScrapCost,OpenCARCount,SupplierQualityScore,RiskLevel
KPI000285,SUP052,2025-06-01,24947,15,601.27,46.15,96.49,715.71,14,74.51,High
KPI000286,SUP048,2024-10-01,46608,25,536.39,69.23,95.16,779.86,13,77.2,Medium
KPI000287,SUP023,2025-08-01,37144,41,1103.81,61.54,92.87,910.4,13,74.21,High
KPI000288,SUP008,2026-08-01,3189,6,1881.47,0.0,89.22,450.13,20,49.96,Critical
KPI000289,SUP100,2025-11-01,18104,9,497.13,63.64,93.3,291.47,9,82.39,Medium
KPI000290,SUP033,2026-01-01,39683,32,806.39,54.17,94.3,777.61,16,70.71,High
KPI000291,SUP017,2025-04-01,42857,47,1096.67,70.0,95.37,1657.63,17,71.46,High
KPI000292,SUP086,2025-08-01,55675,10,179.61,76.47,96.31,530.04,11,79.36,Medium
KPI000293,SUP020,2025-03-01,36326,21,578.1,52.17,95.39,760.73,14,69.18,High
KPI000294,SUP044,2024-07-01,22150,14,632.05,73.33,94.57,927.28,9,78.25,Medium
KPI000295,SUP034,2024-10-01,39890,39,977.69,80.0,94.84,1397.67,19,77.42,Medium
KPI000296,SUP012,2026-05-01,53687,6,111.76,66.67,96.56,157.55,18,72.26,High
KPI000297,SUP050,2024-12-01,22453,12,534.45,46.67,96.43,244.2,12,71.71,High
KPI000298,SUP052,2026-05-01,16441,23,1398.94,69.23,93.83,1029.68,14,78.69,Medium
KPI000299,SUP049,2024-08-01,42664,7,164.07,59.09,94.96,291.47,9,79.47,Medium
KPI000300,SUP097,2026-01-01,23704,2,84.37,69.23,95.34,121.54,11,77.4,Medium
KPI000301,SUP037,2025-01-01,38365,48,1251.14,59.26,94.7,1638.49,8,80.18,Medium
KPI000302,SUP082,2025-11-01,63499,23,362.21,78.79,94.34,1295.26,22,76.72,Medium
KPI000303,SUP056,2025-01-01,15262,0,0.0,87.5,97.38,0.0,10,82.09,Medium
KPI000304,SUP016,2026-01-01,23646,11,465.19,75.0,94.31,236.33,26,77.36,Medium
KPI000305,SUP037,2024-11-01,44886,14,311.9,72.0,95.46,707.84,8,85.24,Medium
KPI000306,SUP027,2026-01-01,34079,11,322.78,52.63,94.02,573.93,13,71.54,High
KPI000307,SUP012,2025-03-01,30295,33,1089.29,73.68,95.31,864.26,18,72.06,High
KPI000308,SUP003,2025-03-01,12198,10,819.81,64.29,96.05,184.55,11,76.38,Medium
KPI000309,SUP050,2026-06-01,37542,20,532.74,52.17,92.48,1074.7,12,73.09,High
KPI000310,SUP008,2026-06-01,27922,25,895.35,87.5,93.26,805.74,20,73.81,High
KPI000311,SUP056,2026-02-01,10907,15,1375.26,60.0,88.38,393.87,10,72.46,High
KPI000312,SUP003,2026-03-01,37940,31,817.08,47.62,95.99,1039.81,11,72.22,High
KPI000313,SUP003,2025-09-01,30987,35,1129.51,38.89,93.09,1969.34,11,69.42,High
KPI000314,SUP038,2025-01-01,35332,13,367.94,77.27,93.59,605.44,15,78.51,Medium
KPI000315,SUP055,2026-07-01,38019,32,841.68,50.0,94.26,1168.1,11,70.95,High
KPI000316,SUP074,2026-04-01,47010,42,893.43,78.26,95.12,1689.14,15,81.12,Medium
KPI000317,SUP089,2026-06-01,46083,26,564.2,70.37,95.87,535.67,15,77.69,Medium
KPI000318,SUP029,2025-05-01,55990,40,714.41,66.67,94.34,1614.86,14,70.91,High
KPI000319,SUP073,2026-03-01,33180,0,0.0,52.94,97.26,0.0,12,72.95,High
KPI000320,SUP091,2026-01-01,24387,13,533.07,64.29,93.87,348.86,12,77.97,Medium
KPI000321,SUP088,2026-04-01,20400,17,833.33,71.43,95.34,787.74,16,78.41,Medium
KPI000322,SUP059,2025-02-01,13550,15,1107.01,84.62,93.9,603.19,14,76.92,Medium
KPI000323,SUP074,2025-05-01,28570,0,0.0,73.33,97.08,0.0,15,81.67,Medium
KPI000324,SUP019,2025-03-01,48059,30,624.23,70.97,94.58,1260.38,10,77.63,Medium
KPI000325,SUP034,2026-03-01,58695,17,289.63,62.96,96.69,330.85,19,74.53,High
KPI000326,SUP091,2026-03-01,39241,26,662.57,80.0,95.39,938.53,12,81.63,Medium
KPI000327,SUP004,2024-09-01,36218,50,1380.53,72.73,94.71,1227.74,10,74.7,High
KPI000328,SUP033,2025-01-01,39620,19,479.56,56.25,93.21,291.47,16,71.88,High
KPI000329,SUP089,2025-10-01,29332,47,1602.35,72.22,95.77,2119.0,15,76.08,Medium
KPI000330,SUP041,2025-11-01,37727,84,2226.52,48.0,92.32,2839.22,21,62.23,High
KPI000331,SUP062,2025-07-01,20851,10,479.59,66.67,94.47,259.96,8,83.85,Medium
KPI000332,SUP061,2024-11-01,26588,10,376.11,94.12,94.36,461.39,17,81.74,Medium
KPI000333,SUP049,2026-02-01,19236,6,311.92,50.0,96.06,285.84,9,76.9,Medium
KPI000334,SUP050,2025-12-01,52505,22,419.01,64.29,94.88,917.15,12,76.35,Medium
KPI000335,SUP042,2026-05-01,47931,22,458.99,66.67,95.22,1048.81,17,75.59,Medium
KPI000336,SUP070,2025-05-01,25057,40,1596.36,73.68,89.63,1065.7,12,75.55,Medium
KPI000337,SUP042,2025-11-01,20167,14,694.2,50.0,93.08,396.12,17,70.95,High
KPI000338,SUP096,2026-02-01,22657,8,353.09,75.0,95.68,265.58,9,81.38,Medium
KPI000339,SUP039,2026-06-01,43686,24,549.38,77.78,94.89,698.85,18,71.9,High
KPI000340,SUP059,2025-01-01,33777,34,1006.6,72.0,95.39,913.78,14,73.97,High
KPI000341,SUP061,2026-07-01,43948,21,477.84,56.0,95.5,1154.6,17,72.01,High
KPI000342,SUP011,2025-05-01,16444,14,851.37,41.67,95.33,244.2,18,67.44,High
KPI000343,SUP030,2026-01-01,23867,7,293.29,65.22,95.94,196.94,12,78.53,Medium
KPI000344,SUP004,2026-05-01,17448,4,229.25,61.54,94.43,236.33,10,74.21,High
KPI000345,SUP044,2025-08-01,31551,6,190.17,63.16,96.36,94.53,9,76.6,Medium
KPI000346,SUP044,2026-03-01,15685,25,1593.88,50.0,92.63,842.89,9,70.5,High
KPI000347,SUP084,2025-04-01,30789,3,97.44,72.22,95.85,301.59,14,79.08,Medium
KPI000348,SUP098,2025-07-01,39552,38,960.76,66.67,94.23,1245.75,5,84.6,Medium
KPI000349,SUP020,2026-05-01,27624,7,253.4,68.75,94.99,189.06,14,73.97,High
KPI000350,SUP039,2026-02-01,26682,21,787.05,42.11,92.14,354.49,18,62.5,High
KPI000351,SUP081,2026-02-01,25341,17,670.85,64.71,94.55,425.38,9,79.8,Medium
KPI000352,SUP024,2026-06-01,64404,51,791.88,72.97,94.23,1612.62,16,75.48,Medium
KPI000353,SUP050,2026-03-01,27412,7,255.36,64.29,95.93,506.4,12,76.67,Medium
KPI000354,SUP077,2024-11-01,19614,13,662.79,64.29,96.03,301.59,20,69.08,High
KPI000355,SUP038,2025-09-01,21636,26,1201.7,50.0,93.88,472.65,15,70.03,High
KPI000356,SUP015,2025-03-01,39170,8,204.24,55.56,95.77,380.36,17,75.44,Medium
KPI000357,SUP040,2024-09-01,69195,21,303.49,71.43,95.32,1033.06,11,75.18,Medium
KPI000358,SUP084,2025-12-01,10101,4,396.0,71.43,95.5,94.53,14,78.28,Medium
KPI000359,SUP020,2025-06-01,34386,28,814.28,72.73,94.76,785.49,14,73.85,High
KPI000360,SUP061,2024-07-01,7622,8,1049.59,85.71,94.73,429.88,17,78.29,Medium
KPI000361,SUP094,2024-08-01,7315,12,1640.46,75.0,92.95,157.55,13,79.87,Medium
KPI000362,SUP057,2025-01-01,28839,35,1213.63,55.56,89.05,1036.44,18,67.83,High
KPI000363,SUP086,2025-07-01,14398,13,902.9,78.57,93.29,486.15,11,78.43,Medium
KPI000364,SUP034,2024-07-01,18380,7,380.85,81.82,93.65,301.59,19,79.07,Medium
KPI000365,SUP090,2025-02-01,19598,8,408.2,66.67,94.84,390.5,12,76.25,Medium
KPI000366,SUP082,2026-05-01,10057,2,198.87,100.0,95.5,63.02,22,82.34,Medium
KPI000367,SUP029,2025-04-01,46539,45,966.93,64.52,94.19,1099.45,14,69.87,High
KPI000368,SUP063,2025-11-01,38282,5,130.61,44.44,95.96,231.83,19,68.43,High
KPI000369,SUP089,2026-02-01,27128,31,1142.73,66.67,92.62,1210.87,15,75.61,Medium
KPI000370,SUP040,2024-11-01,35081,49,1396.77,80.0,94.55,2524.13,11,75.13,Medium
KPI000371,SUP018,2025-04-01,25750,2,77.67,70.59,97.03,151.92,16,72.58,High
KPI000372,SUP090,2024-11-01,26100,8,306.51,85.71,95.68,283.59,12,81.21,Medium
KPI000373,SUP009,2026-05-01,33257,30,902.07,60.0,95.42,976.79,8,78.84,Medium
KPI000374,SUP052,2025-08-01,38647,4,103.5,72.22,95.11,333.1,14,82.02,Medium
KPI000375,SUP099,2025-02-01,33630,69,2051.74,70.59,93.24,2678.3,22,64.96,High
KPI000376,SUP086,2024-11-01,21576,33,1529.48,64.71,95.47,823.73,11,73.72,High
KPI000377,SUP053,2026-02-01,25489,1,39.23,71.43,96.6,31.51,13,77.46,Medium
KPI000378,SUP039,2025-07-01,35097,9,256.43,50.0,95.76,173.31,18,65.54,High
KPI000379,SUP007,2025-08-01,53562,20,373.4,72.41,95.67,611.06,12,82.03,Medium
KPI000380,SUP056,2025-02-01,39199,7,178.58,75.0,96.13,406.25,10,78.61,Medium
KPI000381,SUP036,2025-05-01,25626,10,390.23,71.43,93.56,526.65,22,75.78,Medium
KPI000382,SUP055,2026-05-01,48258,22,455.88,58.06,94.53,1945.71,11,73.74,High
KPI000383,SUP026,2025-07-01,31644,15,474.02,55.56,95.14,378.12,8,74.91,High
KPI000384,SUP090,2024-10-01,36789,8,217.46,57.14,96.56,212.7,12,74.24,High
KPI000385,SUP026,2025-11-01,17307,40,2311.2,27.27,91.38,1152.35,8,64.16,High
KPI000386,SUP045,2025-01-01,55739,38,681.75,58.97,95.1,902.52,14,74.97,High
KPI000387,SUP081,2026-06-01,30480,11,360.89,88.24,94.71,837.24,9,86.3,Medium
KPI000388,SUP006,2025-07-01,43320,14,323.18,65.38,95.66,764.11,16,74.84,High
KPI000389,SUP080,2025-10-01,34690,24,691.84,76.19,94.9,677.46,11,79.06,Medium
KPI000390,SUP095,2025-03-01,28372,7,246.72,76.19,96.44,189.06,11,83.24,Medium
KPI000391,SUP005,2025-12-01,22379,22,983.06,71.43,94.28,1063.44,16,72.91,High
KPI000392,SUP063,2025-08-01,45191,27,597.46,66.67,95.81,425.39,19,73.05,High
KPI000393,SUP017,2026-03-01,5251,2,380.88,60.0,95.21,315.09,17,70.39,High
KPI000394,SUP027,2024-08-01,34002,32,941.12,71.43,95.44,648.19,13,75.0,Medium
KPI000395,SUP025,2024-11-01,26264,46,1751.45,73.68,92.11,2411.61,11,76.81,Medium
KPI000396,SUP082,2024-11-01,25478,7,274.75,85.71,96.17,173.3,22,78.62,Medium
KPI000397,SUP056,2026-05-01,7812,22,2816.18,70.0,93.33,126.04,10,72.08,High
KPI000398,SUP011,2026-04-01,33278,35,1051.75,57.89,94.25,1276.13,18,71.1,High
KPI000399,SUP064,2026-06-01,28170,24,851.97,93.75,95.45,598.68,10,84.39,Medium
KPI000400,SUP083,2025-09-01,55070,42,762.67,70.37,95.99,2456.6,14,79.53,Medium
KPI000401,SUP080,2025-06-01,18238,7,383.81,80.0,96.67,94.53,11,80.63,Medium
KPI000402,SUP047,2025-07-01,21947,8,364.51,75.0,95.35,378.12,8,79.71,Medium
KPI000403,SUP035,2024-09-01,13706,25,1824.02,75.0,93.56,577.3,10,77.42,Medium
KPI000404,SUP055,2025-07-01,21802,19,871.48,41.67,92.48,441.14,11,68.81,High
KPI000405,SUP078,2024-08-01,64854,66,1017.67,60.61,94.7,3413.13,19,68.78,High
KPI000406,SUP049,2025-04-01,25282,7,276.88,78.57,96.28,288.09,9,84.11,Medium
KPI000407,SUP019,2024-09-01,37766,8,211.83,82.61,95.94,335.35,10,81.37,Medium
KPI000408,SUP035,2025-11-01,40350,67,1660.47,78.26,95.37,1101.7,10,78.56,Medium
KPI000409,SUP091,2026-04-01,14005,2,142.81,37.5,95.58,31.51,12,72.05,High
KPI000410,SUP036,2025-08-01,40751,11,269.93,81.48,95.21,503.03,22,78.53,Medium
KPI000411,SUP071,2026-06-01,24848,15,603.67,56.25,91.9,364.61,9,72.77,High
KPI000412,SUP011,2025-08-01,21473,14,651.98,87.5,94.39,477.15,18,79.3,Medium
KPI000413,SUP064,2025-01-01,57358,15,261.52,67.86,95.4,524.41,10,79.1,Medium
KPI000414,SUP003,2026-04-01,45359,38,837.76,57.14,94.96,1089.33,11,74.56,High
KPI000415,SUP011,2024-11-01,31050,16,515.3,64.71,92.71,822.62,18,73.87,High
KPI000416,SUP061,2025-06-01,40632,13,319.94,68.18,93.69,449.02,17,75.37,Medium
KPI000417,SUP089,2025-06-01,40975,3,73.22,76.0,96.89,144.04,15,80.08,Medium
KPI000418,SUP040,2026-01-01,19883,20,1005.88,73.33,92.03,955.41,11,74.25,High
KPI000419,SUP044,2025-12-01,40437,16,395.68,77.78,95.15,396.12,9,79.84,Medium
KPI000420,SUP055,2025-11-01,44206,23,520.29,57.69,94.69,722.47,11,73.52,High
KPI000421,SUP089,2026-04-01,23320,13,557.46,64.71,94.16,427.63,15,76.29,Medium
KPI000422,SUP008,2025-03-01,23780,8,336.42,85.71,94.57,165.43,20,74.48,High
KPI000423,SUP032,2024-12-01,39088,10,255.83,64.29,96.15,252.08,11,75.92,Medium
KPI000424,SUP081,2025-06-01,30653,28,913.45,69.57,94.87,1165.85,9,80.53,Medium
KPI000425,SUP018,2025-07-01,47425,55,1159.73,75.0,92.3,1384.17,16,71.52,High
KPI000426,SUP005,2024-09-01,25132,13,517.27,94.12,95.48,401.74,16,79.51,Medium
KPI000427,SUP005,2026-05-01,38514,19,493.33,72.0,95.89,1087.06,16,74.03,High
KPI000428,SUP087,2024-10-01,21618,1,46.26,64.71,96.47,31.51,15,78.5,Medium
KPI000429,SUP046,2026-02-01,25885,26,1004.44,62.5,94.17,995.93,15,73.42,High
KPI000430,SUP048,2026-01-01,28234,14,495.86,62.5,94.11,774.23,13,75.6,Medium
KPI000431,SUP017,2025-09-01,38142,13,340.83,59.09,95.3,356.73,17,70.24,High
KPI000432,SUP006,2024-08-01,49613,22,443.43,75.76,96.17,503.03,16,77.2,Medium
KPI000433,SUP012,2025-06-01,74198,37,498.67,75.0,95.22,1311.02,18,73.57,High
KPI000434,SUP072,2025-12-01,26986,9,333.51,70.59,95.6,196.94,10,81.48,Medium
KPI000435,SUP039,2024-10-01,36250,69,1903.45,72.0,94.05,3488.53,18,67.74,High
KPI000436,SUP009,2024-07-01,17675,8,452.62,75.0,94.49,409.63,8,83.49,Medium
KPI000437,SUP069,2025-08-01,45264,63,1391.83,55.56,92.86,1359.41,10,72.43,High
KPI000438,SUP013,2025-06-01,13743,16,1164.23,81.25,94.52,259.96,11,83.16,Medium
KPI000439,SUP030,2025-10-01,11705,2,170.87,60.0,96.48,63.02,12,77.47,Medium
KPI000440,SUP010,2025-11-01,40632,59,1452.06,66.67,93.03,1594.61,9,79.19,Medium
KPI000441,SUP047,2024-09-01,7340,33,4495.91,60.0,90.29,795.61,8,67.69,High
KPI000442,SUP048,2025-11-01,29789,27,906.37,76.19,92.98,1366.16,13,78.2,Medium
KPI000443,SUP065,2025-03-01,21838,25,1144.79,81.82,92.08,254.33,11,78.65,Medium
KPI000444,SUP025,2025-07-01,40835,25,612.22,53.57,95.44,786.61,11,74.06,High
KPI000445,SUP040,2026-05-01,56295,42,746.07,66.67,94.2,1083.7,11,73.1,High
KPI000446,SUP002,2024-10-01,28465,35,1229.58,61.11,93.49,2270.93,11,72.62,High
KPI000447,SUP046,2025-05-01,55483,9,162.21,64.29,94.12,631.32,15,75.55,Medium
KPI000448,SUP084,2024-10-01,25507,2,78.41,75.0,95.7,63.02,14,79.81,Medium
KPI000449,SUP032,2025-06-01,28268,13,459.88,52.63,95.8,396.11,11,72.6,High
KPI000450,SUP073,2026-04-01,30212,0,0.0,68.42,97.77,0.0,12,76.82,Medium
KPI000451,SUP037,2024-10-01,47220,63,1334.18,65.52,94.02,1488.83,8,81.58,Medium
KPI000452,SUP042,2025-10-01,22915,18,785.51,78.57,94.41,780.99,17,77.91,Medium
KPI000453,SUP061,2025-08-01,23109,13,562.55,43.75,94.56,1220.99,17,68.78,High
KPI000454,SUP022,2025-01-01,39769,26,653.78,60.0,94.84,1348.15,16,75.82,Medium
KPI000455,SUP096,2026-07-01,9629,16,1661.65,60.0,95.19,342.1,9,75.01,Medium
KPI000456,SUP006,2025-01-01,20659,14,677.67,57.14,95.52,822.62,16,72.08,High
KPI000457,SUP015,2025-11-01,47405,28,590.65,70.37,93.73,1186.1,17,78.37,Medium
KPI000458,SUP034,2024-08-01,56097,14,249.57,65.62,94.79,850.76,19,75.28,Medium
KPI000459,SUP015,2024-08-01,27434,11,400.96,56.52,95.53,589.68,17,75.28,Medium
KPI000460,SUP063,2026-07-01,43150,20,463.5,61.11,94.26,674.08,19,71.93,High
KPI000461,SUP036,2025-01-01,17037,38,2230.44,46.15,91.52,990.3,22,65.77,High
KPI000462,SUP086,2026-03-01,14639,32,2185.94,61.54,91.03,1197.37,11,71.61,High
KPI000463,SUP013,2024-10-01,40302,21,521.07,74.19,95.18,1276.13,11,82.68,Medium
KPI000464,SUP097,2025-01-01,44334,12,270.67,56.52,94.17,477.15,11,73.85,High
KPI000465,SUP029,2026-01-01,27656,27,976.28,47.62,94.63,733.72,14,65.63,High
KPI000466,SUP002,2025-07-01,33481,19,567.49,64.0,94.4,778.74,11,74.66,High
KPI000467,SUP094,2026-04-01,33453,12,358.71,65.22,94.65,157.55,13,79.99,Medium
KPI000468,SUP059,2026-01-01,27257,36,1320.76,57.89,92.88,1300.9,14,69.81,High
KPI000469,SUP037,2025-03-01,27930,8,286.43,77.78,96.11,252.08,8,86.74,Medium
KPI000470,SUP053,2025-09-01,17452,28,1604.4,81.82,92.39,693.21,13,76.93,Medium
KPI000471,SUP024,2025-12-01,39485,22,557.17,82.35,94.82,228.45,16,78.3,Medium
KPI000472,SUP027,2025-09-01,36934,82,2220.18,68.0,89.32,3646.09,13,71.58,High
KPI000473,SUP016,2024-09-01,42823,15,350.28,80.0,95.33,731.47,26,78.84,Medium
KPI000474,SUP033,2025-06-01,86029,28,325.47,59.62,96.11,918.27,16,73.03,High
KPI000475,SUP052,2026-06-01,23189,26,1121.22,75.0,95.12,811.37,14,80.68,Medium
KPI000476,SUP027,2025-10-01,20533,2,97.4,62.5,96.0,157.55,13,74.45,High
KPI000477,SUP011,2025-04-01,26097,28,1072.92,73.68,95.49,838.37,18,75.0,Medium
KPI000478,SUP071,2024-12-01,37429,13,347.32,68.0,94.89,417.51,9,76.22,Medium
KPI000479,SUP068,2025-02-01,23347,15,642.48,61.54,95.82,965.53,15,73.52,High
KPI000480,SUP030,2026-06-01,32654,27,826.85,69.23,93.04,1447.18,12,78.47,Medium
KPI000481,SUP075,2024-10-01,41767,23,550.67,62.96,95.6,585.17,15,73.37,High
KPI000482,SUP031,2026-05-01,33050,16,484.11,64.29,95.43,769.73,6,84.56,Medium
KPI000483,SUP037,2025-08-01,30559,24,785.37,72.22,93.99,687.58,8,84.35,Medium
KPI000484,SUP080,2025-02-01,49885,38,761.75,74.07,94.8,2107.77,11,78.39,Medium
KPI000485,SUP054,2024-11-01,32214,46,1427.95,68.18,95.77,1664.37,16,74.84,High
KPI000486,SUP070,2026-04-01,16697,22,1317.6,81.82,95.53,1115.21,12,78.15,Medium
KPI000487,SUP029,2025-11-01,17033,7,410.97,53.85,95.55,330.85,14,68.31,High
KPI000488,SUP038,2026-06-01,28159,2,71.03,57.14,96.69,112.53,15,74.07,High
KPI000489,SUP020,2025-01-01,18811,5,265.8,72.73,94.54,133.92,14,74.94,High
KPI000490,SUP055,2025-03-01,30077,1,33.25,66.67,97.6,31.51,11,76.74,Medium
KPI000491,SUP071,2025-11-01,28258,11,389.27,57.14,95.22,775.36,9,73.42,High
KPI000492,SUP039,2025-12-01,23199,13,560.37,66.67,94.68,165.43,18,69.1,High
KPI000493,SUP073,2024-07-01,20666,9,435.5,86.67,95.67,543.54,12,80.51,Medium
KPI000494,SUP068,2025-10-01,17569,4,227.67,50.0,95.25,184.56,15,71.46,High
KPI000495,SUP001,2024-12-01,28773,40,1390.19,50.0,91.41,1511.34,20,63.5,High
KPI000496,SUP083,2025-12-01,29519,10,338.76,80.95,96.59,252.07,14,83.02,Medium
KPI000497,SUP041,2026-08-01,2133,1,468.82,100.0,90.17,31.51,21,78.75,Medium
KPI000498,SUP079,2024-08-01,43898,66,1503.49,70.0,93.01,2878.6,15,75.51,Medium
KPI000499,SUP048,2026-03-01,55875,20,357.94,81.25,95.33,522.16,13,80.56,Medium
KPI000500,SUP099,2025-11-01,29002,10,344.8,80.0,94.77,751.72,22,70.73,High
KPI000501,SUP020,2024-12-01,48171,9,186.83,53.85,95.66,614.44,14,70.38,High
KPI000502,SUP098,2025-01-01,23065,3,130.07,70.0,94.13,94.53,5,87.1,Medium
KPI000503,SUP088,2025-05-01,43831,30,684.45,68.0,94.59,1144.48,16,77.85,Medium
KPI000504,SUP049,2025-11-01,30906,15,485.34,72.73,95.7,507.53,9,82.24,Medium
KPI000505,SUP021,2025-11-01,34146,31,907.87,52.17,93.79,1453.93,9,72.98,High
KPI000506,SUP027,2026-06-01,46840,35,747.22,71.43,93.07,1326.77,13,75.39,Medium
KPI000507,SUP059,2026-04-01,33579,34,1012.54,73.68,92.31,2591.64,14,74.38,High
KPI000508,SUP011,2026-03-01,25238,1,39.62,88.89,95.54,39.39,18,80.87,Medium
KPI000509,SUP021,2025-02-01,42763,19,444.31,65.22,95.28,386.0,9,77.17,Medium
KPI000510,SUP072,2024-09-01,15046,5,332.31,58.33,96.72,327.47,10,78.42,Medium
KPI000511,SUP017,2026-04-01,43164,34,787.69,59.26,94.42,1423.55,17,69.39,High
KPI000512,SUP093,2026-06-01,37277,19,509.7,52.38,94.84,553.66,12,75.18,Medium
KPI000513,SUP058,2025-03-01,16192,0,0.0,78.57,98.06,0.0,11,77.68,Medium
KPI000514,SUP077,2024-09-01,26127,33,1263.06,68.42,94.02,567.17,20,68.91,High
KPI000515,SUP032,2025-02-01,18652,0,0.0,70.0,98.53,0.0,11,77.86,Medium
KPI000516,SUP089,2025-03-01,27915,39,1397.1,81.82,93.51,1287.4,15,78.89,Medium
KPI000517,SUP050,2025-02-01,55045,27,490.51,62.96,94.26,577.3,12,75.87,Medium
KPI000518,SUP014,2025-03-01,37215,16,429.93,70.0,94.92,778.74,14,73.53,High
KPI000519,SUP038,2025-04-01,30729,12,390.51,75.0,95.49,277.96,15,77.9,Medium
KPI000520,SUP032,2024-08-01,18741,20,1067.18,64.29,95.33,710.09,11,74.3,High
KPI000521,SUP090,2025-12-01,92105,50,542.86,69.57,94.42,2092.03,12,76.7,Medium
KPI000522,SUP076,2025-07-01,37242,33,886.1,71.43,94.0,530.04,13,78.99,Medium
KPI000523,SUP004,2024-08-01,48379,19,392.73,76.67,95.58,508.66,10,77.66,Medium
KPI000524,SUP073,2025-08-01,22425,4,178.37,81.25,96.8,110.28,12,79.67,Medium
KPI000525,SUP025,2025-01-01,23884,6,251.21,61.54,95.51,343.22,11,76.78,Medium
KPI000526,SUP054,2025-03-01,12827,11,857.57,77.78,94.34,364.61,16,78.38,Medium
KPI000527,SUP055,2024-12-01,68473,30,438.13,74.29,94.29,902.53,11,77.83,Medium
KPI000528,SUP079,2026-04-01,22686,3,132.24,50.0,95.92,102.41,15,73.25,High
KPI000529,SUP002,2025-03-01,26903,6,223.02,43.75,95.48,196.94,11,70.29,High
KPI000530,SUP076,2024-10-01,60248,53,879.7,65.71,93.31,1617.11,13,77.57,Medium
KPI000531,SUP064,2024-09-01,25895,31,1197.14,57.89,94.58,701.09,10,74.73,High
KPI000532,SUP077,2025-07-01,48131,43,893.4,72.22,94.83,1371.8,20,70.6,High
KPI000533,SUP090,2025-01-01,17946,13,724.4,42.86,94.93,1569.84,12,69.66,High
KPI000534,SUP039,2026-03-01,37255,34,912.63,58.82,94.37,1538.34,18,66.43,High
KPI000535,SUP099,2024-09-01,45000,17,377.78,64.0,95.82,674.08,22,66.66,High
KPI000536,SUP058,2024-09-01,15772,3,190.21,55.56,95.49,153.05,11,71.55,High
KPI000537,SUP030,2026-02-01,24865,13,522.82,69.23,96.48,252.08,12,79.08,Medium
KPI000538,SUP002,2026-04-01,46756,18,384.98,68.97,93.71,612.19,11,76.27,Medium
KPI000539,SUP050,2025-09-01,27750,19,684.68,61.11,95.03,562.68,12,75.02,Medium
KPI000540,SUP090,2024-12-01,26183,23,878.43,81.25,95.16,2021.1,12,78.95,Medium
KPI000541,SUP065,2026-01-01,18067,8,442.8,91.67,94.34,228.45,11,82.52,Medium
KPI000542,SUP028,2024-09-01,51659,20,387.15,61.54,94.47,386.0,11,80.87,Medium
KPI000543,SUP025,2026-05-01,13677,6,438.69,100.0,93.22,157.55,11,86.02,Medium
KPI000544,SUP012,2026-03-01,36687,17,463.38,50.0,95.57,920.52,18,67.39,High
KPI000545,SUP049,2026-04-01,18061,0,0.0,70.0,96.48,0.0,9,82.52,Medium
KPI000546,SUP083,2025-02-01,35085,26,741.06,65.0,93.49,826.0,14,78.23,Medium
KPI000547,SUP025,2025-02-01,37858,37,977.34,80.0,93.48,893.53,11,79.94,Medium
KPI000548,SUP044,2026-05-01,24117,7,290.25,58.82,96.72,196.94,9,75.31,Medium
KPI000549,SUP029,2026-04-01,59870,26,434.27,58.82,95.43,1125.34,14,69.51,High
KPI000550,SUP074,2026-03-01,17166,33,1922.4,61.54,94.96,1567.6,15,74.88,High
KPI000551,SUP068,2024-12-01,40545,22,542.61,77.78,92.69,831.62,15,77.78,Medium
KPI000552,SUP098,2025-11-01,39142,7,178.84,61.9,95.8,157.55,5,84.98,Medium
KPI000553,SUP012,2025-04-01,35923,37,1029.98,76.19,95.67,711.21,18,72.81,High
KPI000554,SUP028,2024-07-01,20257,0,0.0,90.0,98.17,0.0,11,88.76,Medium
KPI000555,SUP009,2025-07-01,61418,21,341.92,68.57,94.72,1168.1,8,82.11,Medium
KPI000556,SUP067,2025-09-01,22013,16,726.84,85.71,90.15,449.02,17,73.89,High
KPI000557,SUP073,2026-06-01,33946,25,736.46,66.67,94.88,764.11,12,74.91,High
KPI000558,SUP008,2026-03-01,33344,30,899.71,69.57,95.8,1548.45,20,69.32,High
KPI000559,SUP023,2025-04-01,29304,14,477.75,73.68,93.82,414.12,13,78.49,Medium
KPI000560,SUP100,2025-10-01,55961,70,1250.87,59.46,93.97,2164.03,9,79.84,Medium
KPI000561,SUP091,2024-11-01,39235,26,662.67,80.0,95.28,881.15,12,81.63,Medium
KPI000562,SUP043,2026-07-01,13743,4,291.06,60.0,93.9,94.53,10,78.88,Medium
KPI000563,SUP072,2026-03-01,50770,43,846.96,69.23,95.17,945.29,10,80.11,Medium
KPI000564,SUP074,2025-06-01,27526,4,145.32,33.33,94.91,175.55,15,71.38,High
KPI000565,SUP043,2026-04-01,14453,8,553.52,75.0,94.33,252.08,10,82.11,Medium
KPI000566,SUP095,2026-05-01,28150,32,1136.77,76.19,94.44,740.48,11,81.46,Medium
KPI000567,SUP079,2025-01-01,47846,58,1212.22,55.17,93.99,2157.28,15,72.38,High
KPI000568,SUP034,2025-01-01,44219,25,565.37,76.67,95.18,1116.33,19,77.41,Medium
KPI000569,SUP003,2026-05-01,34204,50,1461.82,63.16,93.1,2134.76,11,74.82,High
