PO_ID,SupplierID,PlantID,OrderDate,DueDate,POStatus,TotalAmount
PO000364,SUP004,PLT002,2025-06-08,2025-07-02,Closed,771053.58
PO000365,SUP044,PLT003,2025-12-18,2026-01-13,Open,2322470.17
PO000366,SUP073,PLT006,2025-01-31,2025-02-16,Closed,466182.06
PO000367,SUP095,PLT006,2025-07-28,2025-08-13,Delayed,1654986.53
PO000368,SUP096,PLT005,2026-02-09,2026-02-21,Closed,530492.6
PO000369,SUP059,PLT003,2025-01-20,2025-02-22,Closed,476478.32
PO000370,SUP093,PLT003,2024-07-14,2024-08-09,Closed,1395730.25
PO000371,SUP077,PLT001,2025-10-04,2025-11-16,Closed,1472640.03
PO000372,SUP021,PLT005,2026-03-22,2026-04-07,Open,1302436.45
PO000373,SUP035,PLT004,2024-09-06,2024-09-18,Closed,83156.44
PO000374,SUP078,PLT004,2025-04-05,2025-05-13,Closed,529040.28
PO000375,SUP097,PLT005,2026-03-17,2026-04-06,Open,768386.1
PO000376,SUP015,PLT003,2024-09-21,2024-10-25,Closed,512278.28
PO000377,SUP063,PLT005,2024-10-22,2024-12-05,Closed,302445.4
PO000378,SUP029,PLT004,2025-09-07,2025-09-16,Cancelled,2100266.99
PO000379,SUP001,PLT002,2024-08-15,2024-08-25,Closed,817922.8
PO000380,SUP099,PLT002,2025-03-21,2025-04-10,Closed,66858.2
PO000381,SUP042,PLT001,2024-09-04,2024-09-29,Open,334042.1
PO000382,SUP023,PLT002,2025-02-13,2025-03-19,Closed,378152.54
PO000383,SUP065,PLT005,2025-04-09,2025-04-30,Closed,218757.35
PO000384,SUP010,PLT004,2025-03-30,2025-04-28,Closed,766673.73
PO000385,SUP056,PLT001,2025-08-07,2025-08-16,Closed,758594.36
PO000386,SUP041,PLT005,2025-11-29,2025-12-10,Closed,1031242.28
PO000387,SUP091,PLT006,2025-05-13,2025-06-14,Closed,2012683.3
PO000388,SUP052,PLT001,2025-01-04,2025-01-18,Delayed,617531.96
PO000389,SUP080,PLT004,2024-09-21,2024-10-08,Closed,599819.09
PO000390,SUP012,PLT004,2024-11-15,2024-12-15,Closed,2030818.1
PO000391,SUP056,PLT005,2025-08-09,2025-08-31,Closed,220007.72
PO000392,SUP051,PLT003,2025-01-29,2025-02-10,Closed,1714698.19
PO000393,SUP043,PLT002,2024-12-25,2025-01-15,Open,442964.97
PO000394,SUP068,PLT005,2025-12-26,2026-01-09,Closed,302446.28
PO000395,SUP045,PLT006,2026-05-29,2026-06-27,Delayed,449871.7
PO000396,SUP031,PLT001,2025-11-15,2025-12-01,Open,923795.08
PO000397,SUP023,PLT005,2025-04-24,2025-05-13,Closed,170842.32
PO000398,SUP023,PLT006,2024-10-08,2024-10-19,Closed,2912981.24
PO000399,SUP098,PLT005,2025-05-27,2025-07-09,Closed,1527170.05
PO000400,SUP083,PLT006,2024-07-08,2024-08-20,Cancelled,79478.81
PO000401,SUP081,PLT003,2025-08-30,2025-09-26,Closed,154090.71
PO000402,SUP061,PLT004,2026-05-29,2026-06-09,Closed,747338.26
PO000403,SUP076,PLT001,2024-09-11,2024-10-05,Closed,1001478.3
PO000404,SUP040,PLT004,2025-02-17,2025-02-28,Closed,854279.7
PO000405,SUP048,PLT003,2026-03-22,2026-04-01,Open,0.0
PO000406,SUP079,PLT005,2026-02-25,2026-03-09,Closed,907708.74
PO000407,SUP075,PLT005,2025-05-10,2025-06-15,Delayed,3117052.78
PO000408,SUP058,PLT005,2025-03-04,2025-03-13,Closed,13976.55
PO000409,SUP078,PLT004,2025-07-26,2025-08-22,Closed,923823.62
PO000410,SUP058,PLT001,2025-01-10,2025-01-20,Closed,262320.99
PO000411,SUP092,PLT001,2024-08-25,2024-09-22,Closed,1479269.47
PO000412,SUP006,PLT002,2025-09-27,2025-10-15,Closed,797741.51
PO000413,SUP068,PLT005,2026-04-23,2026-05-28,Closed,1448105.42
PO000414,SUP048,PLT003,2024-10-24,2024-11-23,Closed,503003.3
PO000415,SUP087,PLT005,2025-08-28,2025-09-25,Open,1372543.15
PO000416,SUP009,PLT003,2024-11-03,2024-12-01,Open,61758.13
PO000417,SUP037,PLT003,2025-09-27,2025-10-28,Closed,2513854.65
PO000418,SUP020,PLT003,2025-01-14,2025-02-28,Open,1434005.38
PO000419,SUP045,PLT003,2025-09-20,2025-10-06,Delayed,817347.61
PO000420,SUP017,PLT005,2025-11-20,2025-12-22,Closed,892374.57
PO000421,SUP040,PLT005,2024-07-19,2024-07-31,Closed,383407.65
PO000422,SUP017,PLT006,2025-03-17,2025-04-14,Closed,260274.96
PO000423,SUP012,PLT006,2026-05-09,2026-06-18,Closed,395524.58
PO000424,SUP047,PLT001,2025-08-14,2025-09-22,Closed,2353225.88
PO000425,SUP028,PLT003,2026-03-21,2026-04-08,Delayed,124087.24
PO000426,SUP025,PLT002,2026-01-22,2026-03-01,Cancelled,2860107.83
PO000427,SUP010,PLT003,2025-12-19,2026-01-04,Closed,1144618.27
PO000428,SUP065,PLT005,2025-09-08,2025-09-21,Closed,1199342.2
PO000429,SUP005,PLT006,2025-05-14,2025-06-23,Closed,6566504.9
PO000430,SUP077,PLT004,2024-11-29,2024-12-14,Closed,156519.99
PO000431,SUP089,PLT005,2024-09-02,2024-09-20,Closed,568914.75
PO000432,SUP093,PLT004,2025-01-29,2025-02-15,Open,26375.42
PO000433,SUP087,PLT006,2025-06-30,2025-07-30,Closed,647930.68
PO000434,SUP079,PLT003,2025-03-13,2025-04-17,Closed,3934489.96
PO000435,SUP030,PLT005,2024-09-21,2024-10-26,Closed,126248.71
PO000436,SUP025,PLT003,2024-09-30,2024-11-06,Closed,2425318.79
PO000437,SUP057,PLT004,2026-01-20,2026-03-04,Closed,611569.26
PO000438,SUP065,PLT005,2025-01-19,2025-02-19,Closed,2181824.58
PO000439,SUP026,PLT005,2024-11-29,2024-12-16,Open,790498.56
PO000440,SUP007,PLT006,2025-10-23,2025-11-15,Closed,948129.48
PO000441,SUP071,PLT001,2026-05-13,2026-06-12,Closed,51705.93
PO000442,SUP016,PLT003,2025-10-10,2025-11-19,Open,199181.92
PO000443,SUP035,PLT004,2025-09-08,2025-09-25,Delayed,384807.65
PO000444,SUP056,PLT001,2025-04-29,2025-05-15,Delayed,976131.61
PO000445,SUP058,PLT003,2025-08-05,2025-08-26,Delayed,1968031.59
PO000446,SUP007,PLT004,2024-10-12,2024-11-14,Closed,126045.98
PO000447,SUP050,PLT001,2025-11-28,2025-12-20,Closed,167861.23
PO000448,SUP041,PLT001,2026-04-09,2026-04-17,Closed,1061958.48
PO000449,SUP019,PLT002,2024-12-27,2025-01-24,Open,621551.5
PO000450,SUP090,PLT002,2025-10-01,2025-11-07,Closed,803244.9
PO000451,SUP058,PLT005,2024-12-24,2025-01-30,Open,597837.16
PO000452,SUP003,PLT003,2025-10-04,2025-10-16,Closed,76906.97
PO000453,SUP071,PLT006,2025-03-03,2025-03-19,Closed,732332.7
PO000454,SUP015,PLT003,2024-10-11,2024-11-14,Closed,170539.28
PO000455,SUP007,PLT002,2025-10-09,2025-10-23,Closed,134360.51
PO000456,SUP009,PLT001,2025-08-10,2025-09-15,Closed,1653321.69
PO000457,SUP077,PLT005,2025-07-02,2025-08-09,Open,122980.0
PO000458,SUP074,PLT002,2025-05-21,2025-06-29,Closed,2371105.83
PO000459,SUP055,PLT001,2025-03-15,2025-04-09,Closed,1140024.63
PO000460,SUP074,PLT004,2024-06-27,2024-07-19,Closed,73212.36
PO000461,SUP068,PLT003,2026-05-27,2026-06-08,Open,1669193.36
PO000462,SUP070,PLT005,2025-12-27,2026-02-05,Closed,2247089.14
PO000463,SUP071,PLT001,2024-10-29,2024-12-07,Closed,941627.06
PO000464,SUP006,PLT006,2024-12-13,2025-01-19,Closed,389253.0
PO000465,SUP033,PLT006,2025-07-12,2025-08-11,Open,422421.87
PO000466,SUP045,PLT002,2024-10-18,2024-10-29,Closed,1221366.78
PO000467,SUP099,PLT005,2025-04-04,2025-04-17,Closed,380505.76
PO000468,SUP018,PLT001,2025-01-02,2025-01-30,Closed,1044151.34
PO000469,SUP083,PLT002,2025-06-06,2025-07-04,Closed,91833.22
PO000470,SUP090,PLT004,2025-12-30,2026-02-04,Closed,450358.11
PO000471,SUP009,PLT006,2024-09-10,2024-09-25,Closed,1722124.94
PO000472,SUP005,PLT003,2025-06-04,2025-07-10,Closed,255176.23
PO000473,SUP006,PLT003,2024-10-25,2024-11-13,Delayed,566732.37
PO000474,SUP051,PLT005,2025-10-27,2025-12-05,Closed,1333379.54
PO000475,SUP097,PLT006,2025-04-28,2025-05-07,Closed,1377295.95
PO000476,SUP100,PLT001,2024-09-12,2024-10-11,Closed,280405.52
PO000477,SUP035,PLT001,2025-07-01,2025-07-29,Closed,1937872.85
PO000478,SUP052,PLT006,2024-08-15,2024-09-18,Closed,335930.87
PO000479,SUP044,PLT002,2024-07-19,2024-08-19,Closed,2067416.52
PO000480,SUP048,PLT005,2025-05-16,2025-06-23,Closed,220696.74
PO000481,SUP094,PLT004,2024-09-22,2024-10-04,Open,339551.13
PO000482,SUP024,PLT005,2026-02-13,2026-03-30,Closed,1050070.65
PO000483,SUP011,PLT003,2026-04-10,2026-04-23,Closed,218055.58
PO000484,SUP058,PLT005,2025-08-09,2025-09-04,Closed,1439861.12
PO000485,SUP089,PLT004,2025-01-18,2025-02-04,Closed,2532176.69
PO000486,SUP094,PLT003,2026-01-20,2026-01-29,Closed,464907.6
PO000487,SUP036,PLT006,2026-02-04,2026-03-10,Cancelled,1856268.36
PO000488,SUP010,PLT006,2026-06-10,2026-06-20,Closed,2213142.64
PO000489,SUP066,PLT006,2026-02-03,2026-03-05,Closed,2252498.09
PO000490,SUP019,PLT005,2024-07-16,2024-07-24,Closed,356359.86
PO000491,SUP005,PLT002,2025-12-16,2026-01-20,Open,570603.76
PO000492,SUP047,PLT004,2024-07-22,2024-08-21,Delayed,925604.59
PO000493,SUP078,PLT002,2026-02-08,2026-02-17,Closed,490093.9
PO000494,SUP048,PLT004,2025-06-20,2025-07-20,Closed,0.0
PO000495,SUP018,PLT005,2025-03-26,2025-05-08,Closed,804081.63
PO000496,SUP084,PLT003,2026-04-22,2026-05-19,Closed,1460249.51
PO000497,SUP004,PLT006,2025-05-31,2025-06-14,Closed,730492.05
PO000498,SUP050,PLT005,2024-07-27,2024-09-05,Open,156795.34
PO000499,SUP091,PLT004,2025-12-19,2026-01-11,Closed,2171105.87
PO000500,SUP089,PLT004,2024-09-13,2024-10-08,Closed,1017175.72
PO000501,SUP010,PLT004,2024-10-10,2024-10-25,Closed,1277557.83
PO000502,SUP012,PLT006,2025-03-27,2025-05-01,Delayed,1240972.9
PO000503,SUP086,PLT003,2025-09-08,2025-10-05,Closed,2213242.52
PO000504,SUP070,PLT003,2024-07-19,2024-08-30,Closed,37837.89
PO000505,SUP092,PLT006,2025-10-26,2025-11-12,Delayed,0.0
PO000506,SUP047,PLT005,2025-06-12,2025-06-30,Closed,228946.1
PO000507,SUP018,PLT002,2026-02-06,2026-02-25,Closed,287351.61
PO000508,SUP047,PLT005,2025-06-27,2025-07-05,Closed,817823.16
PO000509,SUP071,PLT002,2024-10-11,2024-11-16,Closed,550405.08
PO000510,SUP009,PLT003,2024-09-22,2024-10-04,Closed,1883053.59
PO000511,SUP068,PLT004,2026-02-20,2026-03-29,Closed,296990.34
PO000512,SUP010,PLT002,2026-05-08,2026-06-20,Delayed,2194251.76
PO000513,SUP058,PLT004,2024-08-19,2024-08-30,Closed,558219.21
PO000514,SUP017,PLT005,2026-03-29,2026-04-27,Closed,348402.44
PO000515,SUP099,PLT002,2025-07-08,2025-07-26,Closed,471849.68
PO000516,SUP016,PLT005,2024-12-26,2025-01-05,Closed,261082.44
PO000517,SUP021,PLT003,2026-04-23,2026-05-10,Delayed,185153.82
PO000518,SUP045,PLT005,2024-07-28,2024-08-18,Closed,80405.55
PO000519,SUP033,PLT002,2024-11-17,2024-11-29,Closed,89029.26
PO000520,SUP036,PLT002,2025-09-20,2025-11-01,Closed,891888.09
PO000521,SUP012,PLT005,2025-11-19,2025-12-30,Closed,81803.8
PO000522,SUP075,PLT002,2025-10-10,2025-11-23,Closed,399753.52
PO000523,SUP044,PLT005,2025-06-13,2025-07-28,Open,428629.03
PO000524,SUP011,PLT001,2024-07-16,2024-07-24,Delayed,1447670.89
PO000525,SUP034,PLT006,2024-11-18,2024-12-31,Closed,1732654.42
PO000526,SUP054,PLT005,2024-08-19,2024-10-01,Closed,96344.82
PO000527,SUP081,PLT005,2025-03-09,2025-04-16,Closed,207703.46
PO000528,SUP062,PLT002,2025-07-26,2025-08-21,Closed,63414.15
PO000529,SUP039,PLT004,2024-11-26,2024-12-28,Open,2102452.0
PO000530,SUP021,PLT004,2025-04-25,2025-05-05,Closed,421217.53
PO000531,SUP027,PLT003,2024-09-17,2024-10-23,Closed,523512.74
PO000532,SUP092,PLT003,2025-03-16,2025-04-12,Closed,1250193.62
PO000533,SUP052,PLT002,2026-01-01,2026-01-30,Closed,1270982.52
PO000534,SUP072,PLT001,2025-04-26,2025-06-04,Closed,2497816.0
PO000535,SUP016,PLT003,2026-05-21,2026-06-26,Closed,1181774.01
PO000536,SUP013,PLT001,2025-10-14,2025-10-30,Closed,139423.21
PO000537,SUP079,PLT004,2025-01-22,2025-02-22,Closed,75701.27
PO000538,SUP042,PLT005,2025-06-10,2025-06-27,Closed,1164677.46
PO000539,SUP098,PLT002,2025-02-17,2025-03-08,Closed,556497.0
PO000540,SUP060,PLT004,2025-10-13,2025-11-21,Closed,2536138.9
PO000541,SUP003,PLT001,2026-02-05,2026-03-15,Delayed,460604.04
PO000542,SUP059,PLT002,2025-09-03,2025-10-12,Closed,734925.28
PO000543,SUP007,PLT001,2024-11-19,2024-12-18,Closed,575628.42
PO000544,SUP084,PLT006,2025-04-16,2025-05-31,Closed,2130208.89
PO000545,SUP002,PLT001,2025-01-27,2025-03-09,Closed,41386.38
PO000546,SUP094,PLT003,2024-08-26,2024-09-18,Closed,866187.57
PO000547,SUP006,PLT004,2025-06-10,2025-07-10,Open,2693685.54
PO000548,SUP025,PLT003,2025-11-26,2026-01-07,Closed,442199.04
PO000549,SUP050,PLT005,2026-01-31,2026-02-11,Closed,169553.93
PO000550,SUP036,PLT005,2026-01-04,2026-02-15,Closed,1099628.13
PO000551,SUP017,PLT001,2025-07-15,2025-07-29,Closed,247830.24
PO000552,SUP072,PLT003,2025-10-21,2025-11-18,Closed,0.0
PO000553,SUP078,PLT005,2025-05-01,2025-05-20,Closed,1471009.98
PO000554,SUP006,PLT001,2026-03-11,2026-03-20,Open,1848307.52
PO000555,SUP061,PLT005,2025-10-28,2025-11-25,Closed,296191.91
PO000556,SUP066,PLT002,2025-11-14,2025-12-29,Closed,1662217.23
PO000557,SUP021,PLT004,2025-11-24,2025-12-21,Cancelled,144847.98
PO000558,SUP076,PLT003,2025-07-12,2025-08-07,Closed,932972.28
PO000559,SUP069,PLT004,2026-05-20,2026-06-28,Closed,1729192.75
PO000560,SUP061,PLT001,2025-10-08,2025-11-03,Closed,523714.09
PO000561,SUP054,PLT005,2025-09-28,2025-10-12,Closed,209987.43
PO000562,SUP077,PLT004,2026-05-12,2026-05-20,Closed,1683517.91
PO000563,SUP074,PLT002,2025-10-13,2025-11-26,Closed,528686.46
PO000564,SUP062,PLT002,2025-10-26,2025-12-09,Closed,909614.77
PO000565,SUP019,PLT006,2025-01-22,2025-02-22,Closed,277089.22
PO000566,SUP090,PLT001,2025-07-03,2025-08-15,Closed,2364189.54
PO000567,SUP041,PLT004,2026-04-15,2026-05-20,Closed,122747.25
PO000568,SUP053,PLT005,2026-01-28,2026-02-17,Closed,321293.41
PO000569,SUP095,PLT006,2026-03-04,2026-04-10,Open,1851016.0
PO000570,SUP067,PLT002,2025-02-28,2025-03-15,Closed,1640080.37
PO000571,SUP068,PLT004,2026-04-29,2026-06-05,Closed,358246.64
PO000572,SUP059,PLT005,2024-09-28,2024-10-16,Closed,739247.44
PO000573,SUP087,PLT006,2025-01-04,2025-02-02,Closed,1591003.04
PO000574,SUP079,PLT004,2024-11-03,2024-11-26,Closed,862140.38
PO000575,SUP036,PLT005,2026-02-23,2026-03-17,Closed,438338.0
PO000576,SUP099,PLT003,2025-05-08,2025-06-03,Closed,159016.22
PO000577,SUP041,PLT004,2026-06-25,2026-08-02,Closed,931631.8
PO000578,SUP037,PLT001,2024-11-25,2024-12-19,Closed,2878740.59
PO000579,SUP049,PLT004,2025-11-14,2025-12-25,Closed,252526.8
PO000580,SUP038,PLT001,2025-12-11,2025-12-27,Closed,210542.31
PO000581,SUP045,PLT004,2024-07-04,2024-07-16,Closed,376371.19
PO000582,SUP028,PLT002,2025-09-22,2025-10-29,Closed,183579.0
PO000583,SUP072,PLT006,2025-01-17,2025-02-10,Closed,259111.66
PO000584,SUP079,PLT006,2025-10-09,2025-10-22,Closed,2567691.02
PO000585,SUP007,PLT006,2025-04-15,2025-05-07,Delayed,258680.47
PO000586,SUP082,PLT002,2024-12-04,2024-12-25,Open,2388758.21
PO000587,SUP043,PLT006,2024-07-13,2024-08-15,Closed,1059374.71
PO000588,SUP001,PLT005,2024-07-25,2024-08-09,Delayed,1740079.67
PO000589,SUP053,PLT006,2025-05-20,2025-06-06,Delayed,1051406.39
PO000590,SUP062,PLT006,2025-08-12,2025-09-18,Closed,292180.89
PO000591,SUP042,PLT003,2026-06-11,2026-07-06,Closed,1586824.61
PO000592,SUP084,PLT005,2024-12-06,2024-12-18,Closed,585388.06
PO000593,SUP023,PLT004,2025-01-06,2025-01-15,Closed,2121408.87
PO000594,SUP005,PLT004,2025-01-09,2025-01-27,Closed,461466.78
PO000595,SUP096,PLT003,2026-04-12,2026-04-30,Closed,781281.81
PO000596,SUP039,PLT005,2026-05-23,2026-05-30,Closed,1377525.78
PO000597,SUP037,PLT004,2026-05-13,2026-06-10,Cancelled,1082814.04
PO000598,SUP068,PLT004,2026-04-03,2026-05-14,Closed,1686579.09
PO000599,SUP065,PLT004,2025-04-27,2025-05-12,Closed,442599.35
PO000600,SUP043,PLT002,2024-07-06,2024-07-20,Closed,1246812.52
PO000601,SUP092,PLT002,2025-08-26,2025-09-18,Open,806498.64
PO000602,SUP038,PLT005,2024-09-22,2024-10-20,Closed,0.0
PO000603,SUP023,PLT005,2024-10-21,2024-11-09,Closed,55329.81
PO000604,SUP055,PLT005,2026-04-06,2026-05-08,Closed,1874753.08
PO000605,SUP086,PLT001,2024-10-27,2024-11-28,Closed,701020.53
PO000606,SUP062,PLT003,2025-08-25,2025-09-09,Delayed,444982.6
PO000607,SUP034,PLT004,2026-06-10,2026-06-17,Closed,643711.14
PO000608,SUP043,PLT003,2025-04-07,2025-05-01,Closed,381999.99
PO000609,SUP002,PLT003,2024-08-23,2024-10-05,Closed,2213911.46
PO000610,SUP008,PLT006,2025-07-15,2025-08-06,Open,1256712.72
PO000611,SUP021,PLT004,2025-01-28,2025-02-23,Closed,342559.18
PO000612,SUP089,PLT001,2025-11-05,2025-12-01,Closed,3437277.13
PO000613,SUP048,PLT005,2024-11-05,2024-11-30,Closed,281837.62
PO000614,SUP062,PLT002,2025-01-28,2025-02-12,Closed,928046.86
PO000615,SUP048,PLT004,2024-10-20,2024-12-04,Closed,882706.05
PO000616,SUP097,PLT005,2026-02-23,2026-04-01,Closed,4656314.2
PO000617,SUP098,PLT002,2024-07-05,2024-07-25,Closed,1267126.66
PO000618,SUP011,PLT005,2025-09-01,2025-10-16,Closed,222949.91
PO000619,SUP010,PLT005,2024-08-13,2024-09-12,Open,201851.74
PO000620,SUP065,PLT002,2025-09-30,2025-11-11,Closed,488601.02
PO000621,SUP022,PLT003,2024-12-22,2025-01-07,Closed,591313.77
PO000622,SUP015,PLT006,2024-08-22,2024-09-26,Closed,270482.65
PO000623,SUP063,PLT001,2024-07-01,2024-08-14,Closed,355199.38
PO000624,SUP008,PLT004,2026-01-18,2026-02-22,Open,552690.99
PO000625,SUP059,PLT005,2024-09-01,2024-10-04,Open,704705.76
PO000626,SUP087,PLT003,2025-04-12,2025-05-18,Closed,727829.83
PO000627,SUP033,PLT001,2026-01-20,2026-02-21,Closed,899707.65
PO000628,SUP010,PLT001,2025-01-19,2025-03-04,Closed,1116169.48
PO000629,SUP070,PLT001,2025-01-26,2025-02-06,Delayed,2773847.0
PO000630,SUP061,PLT001,2026-04-30,2026-05-11,Closed,806879.48
PO000631,SUP099,PLT002,2026-04-15,2026-05-03,Closed,761934.6
PO000632,SUP048,PLT004,2024-10-15,2024-11-17,Closed,1260243.65
PO000633,SUP049,PLT001,2025-02-01,2025-03-04,Closed,970780.22
PO000634,SUP018,PLT006,2024-07-15,2024-08-25,Closed,476981.84
PO000635,SUP023,PLT005,2025-09-05,2025-09-19,Closed,313150.34
PO000636,SUP094,PLT002,2025-10-04,2025-10-19,Closed,194900.56
PO000637,SUP039,PLT004,2025-09-16,2025-09-24,Closed,216055.1
PO000638,SUP055,PLT005,2026-04-02,2026-05-13,Closed,882478.0
PO000639,SUP032,PLT004,2024-07-23,2024-08-13,Closed,1037690.56
PO000640,SUP025,PLT006,2026-02-28,2026-03-24,Closed,1203014.54
PO000641,SUP085,PLT004,2024-12-02,2024-12-11,Closed,414955.91
PO000642,SUP031,PLT002,2026-06-24,2026-07-02,Open,737650.02
PO000643,SUP005,PLT004,2025-02-15,2025-04-01,Closed,445694.96
PO000644,SUP032,PLT006,2024-12-09,2024-12-19,Open,4394244.03
PO000645,SUP030,PLT005,2026-06-23,2026-07-28,Closed,844806.72
PO000646,SUP018,PLT005,2025-02-10,2025-02-20,Cancelled,568449.89
PO000647,SUP094,PLT005,2024-09-30,2024-10-21,Closed,603899.82
PO000648,SUP099,PLT006,2025-07-01,2025-08-15,Closed,225679.09
PO000649,SUP039,PLT002,2024-10-07,2024-10-29,Cancelled,144266.82
PO000650,SUP029,PLT004,2025-08-23,2025-10-02,Closed,1270675.69
PO000651,SUP072,PLT005,2026-05-10,2026-05-20,Closed,117976.53
PO000652,SUP081,PLT006,2025-11-27,2025-12-15,Closed,1085907.34
PO000653,SUP007,PLT003,2024-10-10,2024-11-17,Delayed,0.0
PO000654,SUP068,PLT003,2025-04-05,2025-05-06,Closed,1168885.21
PO000655,SUP020,PLT003,2024-08-26,2024-09-28,Closed,1393833.55
PO000656,SUP061,PLT002,2025-02-06,2025-03-19,Closed,1949276.61
PO000657,SUP091,PLT002,2025-08-19,2025-09-14,Closed,402822.87
PO000658,SUP072,PLT004,2025-10-19,2025-10-29,Delayed,835054.21
PO000659,SUP068,PLT002,2025-01-27,2025-03-10,Closed,538753.53
PO000660,SUP027,PLT003,2024-07-24,2024-08-16,Closed,139688.32
PO000661,SUP048,PLT001,2025-03-09,2025-04-13,Closed,278209.01
PO000662,SUP007,PLT003,2025-02-27,2025-03-18,Closed,1138914.79
PO000663,SUP078,PLT001,2025-12-06,2026-01-20,Closed,1632051.3
PO000664,SUP098,PLT005,2025-07-20,2025-08-08,Closed,1476994.56
PO000665,SUP028,PLT004,2026-03-18,2026-04-29,Closed,1417639.49
PO000666,SUP039,PLT001,2025-04-07,2025-05-05,Closed,937634.8
PO000667,SUP095,PLT001,2025-11-20,2025-12-09,Closed,6262.47
PO000668,SUP032,PLT006,2026-03-26,2026-05-02,Closed,3257910.27
PO000669,SUP051,PLT002,2024-09-12,2024-10-02,Closed,1001870.73
PO000670,SUP049,PLT004,2024-07-21,2024-08-15,Closed,5861066.34
PO000671,SUP040,PLT003,2024-11-22,2024-12-21,Closed,523567.14
PO000672,SUP060,PLT001,2024-07-22,2024-08-29,Closed,1012963.94
PO000673,SUP098,PLT003,2024-07-23,2024-08-29,Delayed,1453355.94
PO000674,SUP041,PLT004,2026-06-11,2026-07-11,Open,836362.8
PO000675,SUP095,PLT002,2025-08-16,2025-09-06,Open,568772.03
PO000676,SUP075,PLT005,2026-04-16,2026-05-28,Closed,2377692.99
PO000677,SUP020,PLT002,2025-04-27,2025-05-22,Closed,634659.24
PO000678,SUP073,PLT002,2025-07-14,2025-08-14,Closed,740183.31
PO000679,SUP033,PLT004,2025-05-22,2025-06-19,Delayed,64126.53
PO000680,SUP059,PLT002,2026-03-07,2026-04-14,Closed,64804.74
PO000681,SUP022,PLT002,2025-06-02,2025-07-01,Closed,427565.79
PO000682,SUP024,PLT005,2026-02-14,2026-03-24,Cancelled,1344343.04
PO000683,SUP068,PLT001,2026-02-22,2026-03-04,Closed,4349303.08
PO000684,SUP086,PLT001,2024-11-21,2024-12-02,Closed,1778384.39
PO000685,SUP018,PLT006,2025-02-08,2025-03-13,Closed,462338.03
PO000686,SUP002,PLT002,2025-09-11,2025-09-27,Closed,1076532.79
PO000687,SUP008,PLT005,2025-06-25,2025-07-25,Closed,1065905.38
PO000688,SUP085,PLT004,2026-01-27,2026-03-05,Open,625780.58
PO000689,SUP071,PLT004,2026-01-04,2026-02-14,Open,621773.51
PO000690,SUP093,PLT003,2025-07-03,2025-08-12,Closed,42098.16
PO000691,SUP003,PLT005,2025-03-14,2025-04-08,Closed,650231.95
PO000692,SUP023,PLT001,2026-04-26,2026-05-30,Delayed,758540.02
PO000693,SUP020,PLT002,2025-12-01,2026-01-10,Closed,612149.92
PO000694,SUP033,PLT003,2025-09-24,2025-11-03,Closed,683694.7
PO000695,SUP011,PLT003,2026-05-02,2026-06-03,Delayed,1816248.31
PO000696,SUP073,PLT002,2024-11-27,2025-01-02,Cancelled,99179.98
PO000697,SUP039,PLT006,2026-02-28,2026-03-21,Closed,395467.53
PO000698,SUP084,PLT006,2025-04-10,2025-04-22,Closed,1321501.41
PO000699,SUP052,PLT004,2025-08-20,2025-09-01,Closed,210254.77
PO000700,SUP008,PLT006,2025-10-24,2025-11-30,Open,561026.18
PO000701,SUP011,PLT004,2025-02-08,2025-02-25,Closed,32778.24
PO000702,SUP073,PLT001,2026-04-30,2026-05-28,Closed,1584919.62
PO000703,SUP030,PLT002,2025-12-13,2025-12-22,Delayed,271085.37
PO000704,SUP061,PLT003,2026-05-29,2026-07-11,Open,660672.26
PO000705,SUP088,PLT003,2025-10-28,2025-11-08,Closed,285299.48
PO000706,SUP085,PLT001,2025-04-02,2025-05-15,Closed,2218024.9
PO000707,SUP003,PLT002,2025-09-30,2025-10-27,Closed,504400.19
PO000708,SUP010,PLT003,2025-11-19,2025-12-21,Closed,270020.1
PO000709,SUP073,PLT004,2025-02-10,2025-03-04,Closed,1164149.58
PO000710,SUP043,PLT004,2026-01-26,2026-03-08,Closed,2548643.48
PO000711,SUP089,PLT006,2024-08-26,2024-09-10,Open,652476.5
PO000712,SUP007,PLT001,2025-02-03,2025-03-04,Closed,261525.62
PO000713,SUP044,PLT005,2026-05-26,2026-06-06,Closed,1350112.14
PO000714,SUP051,PLT003,2024-08-16,2024-09-30,Open,448376.14
PO000715,SUP058,PLT004,2025-05-27,2025-06-20,Closed,545975.79
PO000716,SUP049,PLT004,2024-12-11,2025-01-22,Closed,200205.77
PO000717,SUP085,PLT004,2024-11-27,2025-01-10,Open,409419.86
PO000718,SUP032,PLT006,2024-10-04,2024-10-29,Open,209231.45
PO000719,SUP020,PLT004,2024-07-30,2024-08-23,Closed,960430.75
PO000720,SUP095,PLT004,2025-10-24,2025-11-09,Closed,1408259.11
PO000721,SUP012,PLT001,2026-03-15,2026-03-28,Delayed,777084.74
PO000722,SUP047,PLT003,2026-06-01,2026-07-06,Open,100543.24
PO000723,SUP024,PLT004,2026-04-19,2026-05-01,Closed,1486990.5
PO000724,SUP066,PLT004,2025-09-09,2025-10-21,Open,265168.14
PO000725,SUP046,PLT005,2024-06-30,2024-07-12,Open,448497.18
PO000726,SUP042,PLT004,2025-03-31,2025-05-15,Open,129260.54
