DefectID,InspectionID,DefectCategoryID,RootCauseID,DefectQuantity,Severity,ScrapQuantity,ReworkQuantity,DefectCost
DFT000412,INS001525,DEF006,RC005,7,Minor,1,6,279.08
DFT000413,INS001526,DEF004,RC004,2,Major,0,2,78.77
DFT000414,INS001527,DEF011,RC001,1,Minor,0,1,31.51
DFT000415,INS001537,DEF011,RC001,1,Minor,0,1,31.51
DFT000416,INS001542,DEF006,RC010,1,Major,0,1,39.39
DFT000417,INS001543,DEF012,RC010,16,Minor,0,16,504.15
DFT000418,INS001547,DEF005,RC009,3,Major,1,2,191.31
DFT000419,INS001549,DEF006,RC001,1,Minor,0,1,31.51
DFT000420,INS001550,DEF007,RC002,2,Minor,0,2,63.02
DFT000421,INS001551,DEF007,RC009,1,Minor,0,1,31.51
DFT000422,INS001556,DEF012,RC002,17,Major,11,6,1474.19
DFT000423,INS001556,DEF001,RC002,2,Minor,0,2,63.02
DFT000424,INS001557,DEF010,RC010,4,Critical,3,1,527.78
DFT000425,INS001558,DEF005,RC008,4,Minor,0,4,126.04
DFT000426,INS001559,DEF003,RC010,4,Minor,0,4,126.04
DFT000427,INS001560,DEF012,RC002,1,Minor,0,1,31.51
DFT000428,INS001560,DEF011,RC003,4,Minor,0,4,126.04
DFT000429,INS001562,DEF005,RC008,1,Major,0,1,39.39
DFT000430,INS001570,DEF003,RC007,2,Minor,0,2,63.02
DFT000431,INS001580,DEF002,RC006,1,Minor,0,1,31.51
DFT000432,INS001584,DEF001,RC005,2,Minor,0,2,63.02
DFT000433,INS001589,DEF004,RC010,5,Minor,0,5,157.55
DFT000434,INS001591,DEF005,RC005,1,Minor,0,1,31.51
DFT000435,INS001595,DEF005,RC008,1,Minor,0,1,31.51
DFT000436,INS001600,DEF008,RC010,5,Minor,0,5,157.55
DFT000437,INS001603,DEF007,RC006,1,Major,1,0,112.53
DFT000438,INS001607,DEF007,RC010,2,Minor,0,2,63.02
DFT000439,INS001613,DEF008,RC006,1,Critical,1,0,157.55
DFT000440,INS001614,DEF012,RC008,10,Major,5,5,759.6
DFT000441,INS001615,DEF007,RC006,1,Critical,1,0,157.55
DFT000442,INS001618,DEF009,RC003,1,Critical,1,0,157.55
DFT000443,INS001623,DEF004,RC008,2,Major,0,2,78.77
DFT000444,INS001627,DEF007,RC008,2,Minor,0,2,63.02
DFT000445,INS001627,DEF011,RC003,3,Minor,0,3,94.53
DFT000446,INS001633,DEF010,RC008,2,Minor,0,2,63.02
DFT000447,INS001635,DEF007,RC009,1,Major,1,0,112.53
DFT000448,INS001635,DEF012,RC009,1,Minor,0,1,31.51
DFT000449,INS001637,DEF003,RC010,1,Minor,0,1,31.51
DFT000450,INS001641,DEF006,RC007,1,Minor,0,1,31.51
DFT000451,INS001644,DEF009,RC009,1,Minor,0,1,31.51
DFT000452,INS001646,DEF010,RC009,1,Minor,0,1,31.51
DFT000453,INS001646,DEF002,RC005,1,Major,0,1,39.39
DFT000454,INS001654,DEF012,RC003,1,Minor,0,1,31.51
DFT000455,INS001655,DEF008,RC006,1,Minor,0,1,31.51
DFT000456,INS001660,DEF002,RC005,1,Major,0,1,39.39
DFT000457,INS001664,DEF006,RC002,2,Major,2,0,225.07
DFT000458,INS001665,DEF003,RC009,1,Minor,0,1,31.51
DFT000459,INS001673,DEF007,RC003,1,Minor,0,1,31.51
DFT000460,INS001674,DEF010,RC004,2,Minor,0,2,63.02
DFT000461,INS001677,DEF004,RC005,1,Minor,0,1,31.51
DFT000462,INS001681,DEF006,RC006,4,Minor,0,4,126.04
DFT000463,INS001683,DEF009,RC006,2,Minor,0,2,63.02
DFT000464,INS001690,DEF008,RC010,1,Major,1,0,112.53
DFT000465,INS001692,DEF010,RC002,1,Minor,0,1,31.51
DFT000466,INS001694,DEF006,RC003,5,Minor,0,5,157.55
DFT000467,INS001701,DEF007,RC003,1,Minor,0,1,31.51
DFT000468,INS001703,DEF003,RC009,2,Minor,0,2,63.02
DFT000469,INS001708,DEF008,RC010,1,Major,0,1,39.39
DFT000470,INS001713,DEF004,RC007,5,Minor,0,5,157.55
DFT000471,INS001716,DEF007,RC008,8,Minor,0,8,252.07
DFT000472,INS001720,DEF004,RC005,1,Minor,0,1,31.51
DFT000473,INS001724,DEF008,RC010,2,Minor,0,2,63.02
DFT000474,INS001725,DEF009,RC006,1,Major,1,0,112.53
DFT000475,INS001728,DEF007,RC002,1,Minor,1,0,90.03
DFT000476,INS001729,DEF006,RC002,2,Major,0,2,78.77
DFT000477,INS001731,DEF004,RC004,2,Major,2,0,225.07
DFT000478,INS001737,DEF003,RC010,1,Major,0,1,39.39
DFT000479,INS001747,DEF010,RC006,2,Minor,0,2,63.02
DFT000480,INS001748,DEF005,RC005,2,Critical,1,1,212.69
DFT000481,INS001752,DEF007,RC001,2,Major,0,2,78.77
DFT000482,INS001757,DEF003,RC004,2,Major,0,2,78.77
DFT000483,INS001762,DEF011,RC007,8,Minor,0,8,252.07
DFT000484,INS001762,DEF011,RC007,2,Minor,0,2,63.02
DFT000485,INS001774,DEF002,RC007,9,Major,5,4,720.21
DFT000486,INS001774,DEF008,RC008,1,Minor,0,1,31.51
DFT000487,INS001775,DEF002,RC008,3,Major,3,0,337.6
DFT000488,INS001775,DEF004,RC007,1,Minor,0,1,31.51
DFT000489,INS001778,DEF009,RC010,1,Minor,0,1,31.51
DFT000490,INS001781,DEF011,RC001,1,Minor,0,1,31.51
DFT000491,INS001787,DEF002,RC003,2,Minor,1,1,121.54
DFT000492,INS001789,DEF012,RC003,3,Minor,0,3,94.53
DFT000493,INS001792,DEF011,RC006,2,Minor,0,2,63.02
DFT000494,INS001795,DEF001,RC007,2,Major,0,2,78.77
DFT000495,INS001799,DEF002,RC002,1,Minor,0,1,31.51
DFT000496,INS001801,DEF009,RC008,1,Minor,0,1,31.51
DFT000497,INS001802,DEF007,RC003,2,Minor,0,2,63.02
DFT000498,INS001805,DEF002,RC002,2,Minor,0,2,63.02
DFT000499,INS001808,DEF003,RC003,1,Minor,0,1,31.51
DFT000500,INS001811,DEF008,RC006,1,Minor,0,1,31.51
DFT000501,INS001815,DEF011,RC008,1,Minor,0,1,31.51
DFT000502,INS001820,DEF010,RC007,2,Critical,2,0,315.09
DFT000503,INS001822,DEF004,RC005,3,Minor,0,3,94.53
DFT000504,INS001826,DEF010,RC005,1,Major,1,0,112.53
DFT000505,INS001830,DEF010,RC009,4,Major,2,2,303.84
DFT000506,INS001833,DEF004,RC008,4,Minor,0,4,126.04
DFT000507,INS001834,DEF009,RC001,2,Critical,1,1,212.69
DFT000508,INS001848,DEF010,RC007,1,Minor,0,1,31.51
DFT000509,INS001849,DEF002,RC001,1,Minor,0,1,31.51
DFT000510,INS001850,DEF007,RC009,1,Minor,0,1,31.51
DFT000511,INS001852,DEF012,RC007,1,Minor,0,1,31.51
DFT000512,INS001855,DEF002,RC005,1,Minor,0,1,31.51
DFT000513,INS001862,DEF009,RC006,4,Minor,0,4,126.04
DFT000514,INS001862,DEF011,RC002,1,Major,0,1,39.39
DFT000515,INS001866,DEF002,RC007,1,Minor,0,1,31.51
DFT000516,INS001870,DEF012,RC003,1,Minor,0,1,31.51
DFT000517,INS001878,DEF008,RC006,1,Minor,0,1,31.51
DFT000518,INS001879,DEF005,RC002,1,Minor,0,1,31.51
DFT000519,INS001879,DEF009,RC002,3,Major,0,3,118.16
DFT000520,INS001883,DEF009,RC006,1,Minor,0,1,31.51
DFT000521,INS001890,DEF005,RC002,5,Major,0,5,196.93
DFT000522,INS001895,DEF009,RC001,1,Major,0,1,39.39
DFT000523,INS001899,DEF008,RC006,1,Major,0,1,39.39
DFT000524,INS001900,DEF001,RC009,1,Minor,0,1,31.51
DFT000525,INS001903,DEF006,RC005,1,Minor,0,1,31.51
DFT000526,INS001903,DEF011,RC001,1,Minor,0,1,31.51
DFT000527,INS001914,DEF007,RC002,8,Major,4,4,607.68
DFT000528,INS001919,DEF009,RC008,1,Minor,0,1,31.51
DFT000529,INS001922,DEF012,RC010,1,Minor,0,1,31.51
DFT000530,INS001927,DEF004,RC009,1,Minor,0,1,31.51
DFT000531,INS001930,DEF009,RC006,1,Critical,1,0,157.55
DFT000532,INS001932,DEF007,RC005,1,Minor,1,0,90.03
DFT000533,INS001932,DEF007,RC008,1,Critical,1,0,157.55
DFT000534,INS001935,DEF002,RC001,1,Major,1,0,112.53
DFT000535,INS001940,DEF006,RC008,2,Minor,0,2,63.02
DFT000536,INS001941,DEF007,RC002,5,Minor,0,5,157.55
DFT000537,INS001943,DEF004,RC005,3,Major,3,0,337.6
DFT000538,INS001943,DEF012,RC006,2,Minor,0,2,63.02
DFT000539,INS001947,DEF003,RC010,1,Minor,0,1,31.51
DFT000540,INS001955,DEF007,RC002,2,Critical,1,1,212.69
DFT000541,INS001957,DEF008,RC005,1,Minor,0,1,31.51
DFT000542,INS001958,DEF012,RC010,1,Minor,0,1,31.51
DFT000543,INS001961,DEF012,RC004,1,Minor,0,1,31.51
DFT000544,INS001962,DEF003,RC001,4,Major,4,0,450.13
DFT000545,INS001965,DEF004,RC002,2,Minor,0,2,63.02
DFT000546,INS001966,DEF001,RC004,1,Minor,0,1,31.51
DFT000547,INS001968,DEF011,RC002,5,Minor,0,5,157.55
DFT000548,INS001979,DEF002,RC004,2,Major,0,2,78.77
DFT000549,INS001987,DEF006,RC002,1,Critical,1,0,157.55
DFT000550,INS001989,DEF010,RC007,4,Minor,0,4,126.04
DFT000551,INS001990,DEF006,RC004,2,Minor,0,2,63.02
DFT000552,INS002005,DEF010,RC010,1,Minor,0,1,31.51
DFT000553,INS002017,DEF008,RC001,1,Minor,0,1,31.51
DFT000554,INS002017,DEF004,RC009,2,Minor,0,2,63.02
DFT000555,INS002022,DEF007,RC006,1,Minor,0,1,31.51
DFT000556,INS002024,DEF009,RC006,1,Minor,0,1,31.51
DFT000557,INS002025,DEF001,RC005,1,Major,1,0,112.53
DFT000558,INS002031,DEF010,RC004,1,Minor,0,1,31.51
DFT000559,INS002033,DEF012,RC001,2,Minor,1,1,121.54
DFT000560,INS002037,DEF003,RC003,1,Minor,0,1,31.51
DFT000561,INS002041,DEF010,RC001,6,Critical,4,2,740.47
DFT000562,INS002043,DEF004,RC008,5,Minor,0,5,157.55
DFT000563,INS002049,DEF004,RC010,1,Minor,0,1,31.51
DFT000564,INS002050,DEF010,RC004,2,Minor,0,2,63.02
DFT000565,INS002053,DEF006,RC001,1,Minor,0,1,31.51
DFT000566,INS002053,DEF003,RC002,3,Critical,2,1,370.23
DFT000567,INS002060,DEF011,RC007,19,Minor,0,19,598.68
DFT000568,INS002062,DEF003,RC007,1,Minor,0,1,31.51
DFT000569,INS002064,DEF012,RC010,3,Minor,0,3,94.53
DFT000570,INS002064,DEF003,RC007,2,Major,1,1,151.92
DFT000571,INS002071,DEF012,RC001,5,Minor,1,4,216.06
DFT000572,INS002072,DEF001,RC003,2,Major,2,0,225.07
DFT000573,INS002076,DEF010,RC002,1,Minor,0,1,31.51
DFT000574,INS002082,DEF006,RC003,1,Major,1,0,112.53
DFT000575,INS002084,DEF005,RC004,2,Major,1,1,151.92
DFT000576,INS002091,DEF002,RC001,1,Minor,0,1,31.51
DFT000577,INS002095,DEF007,RC008,4,Minor,0,4,126.04
DFT000578,INS002095,DEF008,RC010,1,Minor,0,1,31.51
DFT000579,INS002097,DEF005,RC001,6,Minor,0,6,189.06
DFT000580,INS002097,DEF006,RC003,7,Minor,0,7,220.57
DFT000581,INS002104,DEF002,RC006,1,Major,1,0,112.53
DFT000582,INS002108,DEF003,RC010,2,Minor,0,2,63.02
DFT000583,INS002109,DEF004,RC007,9,Major,8,1,939.65
DFT000584,INS002115,DEF005,RC005,1,Minor,0,1,31.51
DFT000585,INS002118,DEF008,RC003,1,Minor,0,1,31.51
DFT000586,INS002121,DEF011,RC010,4,Minor,0,4,126.04
DFT000587,INS002129,DEF005,RC002,4,Major,2,2,303.84
DFT000588,INS002130,DEF008,RC008,1,Minor,0,1,31.51
DFT000589,INS002132,DEF007,RC006,1,Minor,0,1,31.51
DFT000590,INS002134,DEF004,RC005,1,Minor,0,1,31.51
DFT000591,INS002137,DEF011,RC006,18,Minor,0,18,567.17
DFT000592,INS002138,DEF001,RC007,1,Critical,1,0,157.55
DFT000593,INS002139,DEF004,RC008,2,Minor,0,2,63.02
DFT000594,INS002145,DEF009,RC010,5,Major,5,0,562.67
DFT000595,INS002146,DEF003,RC002,4,Minor,1,3,184.55
DFT000596,INS002146,DEF004,RC004,1,Minor,0,1,31.51
DFT000597,INS002147,DEF004,RC003,2,Minor,0,2,63.02
DFT000598,INS002148,DEF002,RC007,5,Minor,0,5,157.55
DFT000599,INS002151,DEF008,RC001,6,Minor,0,6,189.06
DFT000600,INS002153,DEF007,RC003,3,Minor,0,3,94.53
DFT000601,INS002157,DEF002,RC002,1,Major,1,0,112.53
DFT000602,INS002157,DEF007,RC005,1,Major,1,0,112.53
DFT000603,INS002159,DEF005,RC007,2,Minor,0,2,63.02
DFT000604,INS002164,DEF007,RC006,1,Minor,0,1,31.51
DFT000605,INS002166,DEF006,RC001,11,Major,4,7,725.84
DFT000606,INS002176,DEF008,RC002,1,Minor,1,0,90.03
DFT000607,INS002177,DEF006,RC005,4,Minor,0,4,126.04
DFT000608,INS002185,DEF007,RC008,2,Major,2,0,225.07
DFT000609,INS002186,DEF002,RC005,1,Minor,0,1,31.51
DFT000610,INS002193,DEF001,RC003,1,Major,0,1,39.39
DFT000611,INS002193,DEF001,RC004,1,Minor,0,1,31.51
DFT000612,INS002194,DEF005,RC006,2,Minor,0,2,63.02
DFT000613,INS002200,DEF001,RC004,2,Minor,0,2,63.02
DFT000614,INS002206,DEF008,RC010,2,Minor,0,2,63.02
DFT000615,INS002216,DEF012,RC002,5,Minor,0,5,157.55
DFT000616,INS002218,DEF004,RC004,1,Major,1,0,112.53
DFT000617,INS002218,DEF011,RC007,1,Major,0,1,39.39
DFT000618,INS002228,DEF003,RC003,1,Minor,0,1,31.51
DFT000619,INS002229,DEF012,RC005,4,Major,2,2,303.84
DFT000620,INS002229,DEF008,RC005,1,Minor,0,1,31.51
DFT000621,INS002234,DEF007,RC010,1,Minor,1,0,90.03
DFT000622,INS002234,DEF006,RC009,1,Minor,0,1,31.51
DFT000623,INS002238,DEF005,RC006,1,Minor,0,1,31.51
DFT000624,INS002243,DEF005,RC004,1,Minor,0,1,31.51
DFT000625,INS002243,DEF001,RC010,1,Major,0,1,39.39
DFT000626,INS002245,DEF011,RC008,1,Minor,0,1,31.51
DFT000627,INS002246,DEF001,RC010,1,Minor,0,1,31.51
DFT000628,INS002248,DEF011,RC008,6,Minor,0,6,189.06
DFT000629,INS002251,DEF011,RC009,2,Minor,0,2,63.02
DFT000630,INS002254,DEF012,RC009,2,Critical,2,0,315.09
DFT000631,INS002255,DEF004,RC006,1,Major,1,0,112.53
DFT000632,INS002258,DEF006,RC006,5,Minor,0,5,157.55
DFT000633,INS002260,DEF001,RC010,1,Minor,0,1,31.51
DFT000634,INS002262,DEF011,RC007,2,Minor,0,2,63.02
DFT000635,INS002270,DEF004,RC006,4,Critical,3,1,527.78
DFT000636,INS002271,DEF012,RC003,1,Minor,0,1,31.51
DFT000637,INS002273,DEF011,RC001,1,Minor,0,1,31.51
DFT000638,INS002282,DEF010,RC003,4,Major,0,4,157.55
DFT000639,INS002282,DEF003,RC010,1,Minor,0,1,31.51
DFT000640,INS002283,DEF007,RC001,1,Minor,0,1,31.51
DFT000641,INS002286,DEF006,RC009,2,Minor,0,2,63.02
DFT000642,INS002286,DEF012,RC004,1,Major,1,0,112.53
DFT000643,INS002286,DEF005,RC003,1,Minor,0,1,31.51
DFT000644,INS002300,DEF001,RC005,2,Minor,0,2,63.02
DFT000645,INS002303,DEF007,RC003,3,Critical,2,1,370.23
DFT000646,INS002314,DEF004,RC003,1,Minor,0,1,31.51
DFT000647,INS002317,DEF004,RC001,1,Minor,0,1,31.51
DFT000648,INS002317,DEF001,RC007,1,Major,0,1,39.39
DFT000649,INS002323,DEF001,RC002,1,Minor,0,1,31.51
DFT000650,INS002326,DEF002,RC009,3,Minor,0,3,94.53
DFT000651,INS002327,DEF011,RC001,1,Minor,0,1,31.51
DFT000652,INS002328,DEF010,RC010,2,Minor,0,2,63.02
DFT000653,INS002330,DEF010,RC002,2,Minor,0,2,63.02
DFT000654,INS002331,DEF004,RC005,9,Critical,6,3,1110.7
DFT000655,INS002332,DEF005,RC003,1,Minor,0,1,31.51
DFT000656,INS002336,DEF008,RC006,8,Minor,0,8,252.07
DFT000657,INS002341,DEF010,RC008,2,Critical,1,1,212.69
DFT000658,INS002341,DEF012,RC002,2,Minor,0,2,63.02
DFT000659,INS002344,DEF005,RC008,1,Minor,0,1,31.51
DFT000660,INS002344,DEF001,RC005,1,Major,1,0,112.53
DFT000661,INS002345,DEF002,RC002,1,Minor,0,1,31.51
DFT000662,INS002348,DEF006,RC006,2,Critical,2,0,315.09
DFT000663,INS002357,DEF002,RC006,2,Minor,0,2,63.02
DFT000664,INS002359,DEF005,RC007,16,Major,5,11,995.92
DFT000665,INS002359,DEF002,RC003,1,Critical,1,0,157.55
DFT000666,INS002359,DEF002,RC007,3,Minor,0,3,94.53
DFT000667,INS002361,DEF010,RC007,12,Minor,0,12,378.11
DFT000668,INS002376,DEF012,RC003,4,Major,0,4,157.55
DFT000669,INS002376,DEF007,RC008,1,Minor,0,1,31.51
DFT000670,INS002377,DEF011,RC009,1,Critical,1,0,157.55
DFT000671,INS002380,DEF012,RC010,1,Minor,0,1,31.51
DFT000672,INS002381,DEF011,RC007,3,Major,0,3,118.16
DFT000673,INS002384,DEF003,RC009,4,Major,1,3,230.69
DFT000674,INS002393,DEF008,RC006,1,Minor,0,1,31.51
DFT000675,INS002397,DEF009,RC007,2,Major,0,2,78.77
DFT000676,INS002411,DEF010,RC008,1,Major,1,0,112.53
DFT000677,INS002417,DEF008,RC001,2,Minor,0,2,63.02
DFT000678,INS002421,DEF002,RC010,20,Minor,0,20,630.19
DFT000679,INS002423,DEF011,RC008,11,Minor,0,11,346.6
DFT000680,INS002435,DEF008,RC006,1,Major,1,0,112.53
DFT000681,INS002438,DEF002,RC002,1,Minor,0,1,31.51
DFT000682,INS002442,DEF005,RC009,5,Minor,0,5,157.55
DFT000683,INS002449,DEF008,RC003,1,Minor,0,1,31.51
DFT000684,INS002451,DEF007,RC004,1,Major,0,1,39.39
DFT000685,INS002452,DEF002,RC007,1,Major,0,1,39.39
DFT000686,INS002453,DEF008,RC008,1,Critical,1,0,157.55
DFT000687,INS002457,DEF001,RC009,7,Major,7,0,787.73
DFT000688,INS002470,DEF003,RC010,1,Major,0,1,39.39
DFT000689,INS002470,DEF002,RC007,1,Minor,0,1,31.51
DFT000690,INS002475,DEF012,RC004,5,Minor,0,5,157.55
DFT000691,INS002475,DEF005,RC008,2,Minor,0,2,63.02
DFT000692,INS002475,DEF012,RC009,2,Major,2,0,225.07
DFT000693,INS002478,DEF012,RC009,1,Minor,0,1,31.51
DFT000694,INS002478,DEF005,RC006,1,Critical,1,0,157.55
DFT000695,INS002480,DEF012,RC006,1,Major,1,0,112.53
DFT000696,INS002486,DEF011,RC007,1,Major,1,0,112.53
DFT000697,INS002490,DEF009,RC002,1,Minor,0,1,31.51
DFT000698,INS002490,DEF001,RC004,3,Major,1,2,191.31
DFT000699,INS002495,DEF011,RC005,1,Major,1,0,112.53
DFT000700,INS002497,DEF009,RC001,2,Major,0,2,78.77
DFT000701,INS002499,DEF011,RC009,8,Major,8,0,900.27
DFT000702,INS002502,DEF009,RC005,1,Major,1,0,112.53
DFT000703,INS002506,DEF011,RC006,18,Minor,0,18,567.17
DFT000704,INS002507,DEF008,RC004,2,Major,2,0,225.07
DFT000705,INS002510,DEF004,RC004,3,Minor,1,2,153.05
DFT000706,INS002513,DEF003,RC009,1,Minor,0,1,31.51
DFT000707,INS002516,DEF003,RC003,1,Minor,0,1,31.51
DFT000708,INS002529,DEF001,RC003,1,Minor,0,1,31.51
DFT000709,INS002530,DEF011,RC005,1,Major,1,0,112.53
DFT000710,INS002534,DEF012,RC006,5,Minor,0,5,157.55
DFT000711,INS002543,DEF009,RC003,2,Minor,0,2,63.02
DFT000712,INS002549,DEF004,RC006,2,Minor,0,2,63.02
DFT000713,INS002555,DEF009,RC008,5,Major,5,0,562.67
DFT000714,INS002556,DEF011,RC006,4,Minor,0,4,126.04
DFT000715,INS002557,DEF004,RC001,3,Minor,0,3,94.53
DFT000716,INS002557,DEF002,RC007,2,Minor,0,2,63.02
DFT000717,INS002558,DEF006,RC009,1,Minor,0,1,31.51
DFT000718,INS002560,DEF006,RC009,1,Critical,1,0,157.55
DFT000719,INS002567,DEF009,RC009,1,Minor,0,1,31.51
DFT000720,INS002567,DEF011,RC004,1,Major,0,1,39.39
DFT000721,INS002572,DEF012,RC007,2,Major,0,2,78.77
DFT000722,INS002575,DEF012,RC006,1,Minor,0,1,31.51
DFT000723,INS002581,DEF009,RC002,5,Major,2,3,343.23
DFT000724,INS002588,DEF008,RC007,2,Minor,0,2,63.02
DFT000725,INS002589,DEF001,RC010,1,Major,0,1,39.39
DFT000726,INS002590,DEF002,RC006,1,Minor,0,1,31.51
DFT000727,INS002595,DEF005,RC008,2,Minor,0,2,63.02
DFT000728,INS002596,DEF009,RC004,1,Major,1,0,112.53
DFT000729,INS002599,DEF003,RC005,2,Critical,1,1,212.69
DFT000730,INS002602,DEF009,RC003,1,Minor,0,1,31.51
DFT000731,INS002607,DEF009,RC002,1,Minor,0,1,31.51
DFT000732,INS002609,DEF004,RC007,1,Minor,0,1,31.51
DFT000733,INS002612,DEF004,RC002,1,Major,0,1,39.39
DFT000734,INS002612,DEF009,RC008,1,Minor,0,1,31.51
DFT000735,INS002614,DEF012,RC010,2,Critical,2,0,315.09
DFT000736,INS002618,DEF011,RC004,1,Minor,0,1,31.51
DFT000737,INS002620,DEF008,RC008,1,Minor,0,1,31.51
DFT000738,INS002630,DEF010,RC010,3,Major,3,0,337.6
DFT000739,INS002631,DEF006,RC004,2,Major,2,0,225.07
DFT000740,INS002634,DEF006,RC003,22,Major,15,7,1963.71
DFT000741,INS002636,DEF006,RC005,1,Minor,0,1,31.51
DFT000742,INS002640,DEF005,RC003,1,Minor,0,1,31.51
DFT000743,INS002641,DEF002,RC001,1,Major,1,0,112.53
DFT000744,INS002642,DEF004,RC001,9,Minor,0,9,283.58
DFT000745,INS002642,DEF009,RC008,1,Minor,0,1,31.51
DFT000746,INS002643,DEF012,RC005,1,Minor,0,1,31.51
DFT000747,INS002646,DEF009,RC001,1,Major,0,1,39.39
DFT000748,INS002650,DEF003,RC008,1,Minor,0,1,31.51
DFT000749,INS002650,DEF011,RC003,1,Critical,1,0,157.55
DFT000750,INS002662,DEF008,RC004,1,Minor,0,1,31.51
DFT000751,INS002666,DEF009,RC006,1,Minor,0,1,31.51
DFT000752,INS002682,DEF011,RC006,1,Major,1,0,112.53
DFT000753,INS002693,DEF005,RC010,5,Minor,0,5,157.55
DFT000754,INS002711,DEF010,RC002,1,Minor,0,1,31.51
DFT000755,INS002712,DEF006,RC006,1,Major,0,1,39.39
DFT000756,INS002715,DEF003,RC008,1,Minor,0,1,31.51
DFT000757,INS002730,DEF003,RC003,3,Minor,0,3,94.53
DFT000758,INS002751,DEF004,RC007,3,Major,3,0,337.6
DFT000759,INS002753,DEF008,RC004,10,Minor,0,10,315.09
DFT000760,INS002758,DEF001,RC003,1,Minor,0,1,31.51
DFT000761,INS002765,DEF003,RC001,1,Minor,0,1,31.51
DFT000762,INS002766,DEF010,RC010,1,Major,1,0,112.53
DFT000763,INS002766,DEF002,RC004,4,Minor,0,4,126.04
DFT000764,INS002768,DEF004,RC007,5,Minor,0,5,157.55
DFT000765,INS002778,DEF010,RC009,1,Minor,0,1,31.51
DFT000766,INS002783,DEF010,RC010,1,Minor,0,1,31.51
DFT000767,INS002783,DEF002,RC001,2,Minor,0,2,63.02
DFT000768,INS002789,DEF003,RC010,1,Minor,0,1,31.51
DFT000769,INS002800,DEF009,RC009,1,Minor,0,1,31.51
DFT000770,INS002809,DEF009,RC001,4,Minor,0,4,126.04
DFT000771,INS002809,DEF001,RC009,1,Minor,0,1,31.51
DFT000772,INS002814,DEF007,RC006,1,Minor,0,1,31.51
DFT000773,INS002816,DEF002,RC005,5,Major,3,2,416.37
DFT000774,INS002820,DEF001,RC001,1,Minor,0,1,31.51
DFT000775,INS002823,DEF006,RC007,1,Minor,0,1,31.51
DFT000776,INS002824,DEF005,RC009,2,Minor,0,2,63.02
DFT000777,INS002828,DEF007,RC004,4,Minor,0,4,126.04
DFT000778,INS002828,DEF003,RC006,1,Minor,0,1,31.51
DFT000779,INS002833,DEF012,RC007,1,Major,0,1,39.39
DFT000780,INS002835,DEF008,RC003,1,Minor,0,1,31.51
DFT000781,INS002840,DEF009,RC010,2,Minor,1,1,121.54
DFT000782,INS002842,DEF002,RC003,2,Major,1,1,151.92
DFT000783,INS002855,DEF005,RC004,1,Minor,0,1,31.51
DFT000784,INS002857,DEF007,RC010,1,Major,0,1,39.39
DFT000785,INS002863,DEF003,RC008,4,Minor,0,4,126.04
DFT000786,INS002863,DEF009,RC005,1,Minor,0,1,31.51
DFT000787,INS002878,DEF004,RC010,2,Major,1,1,151.92
DFT000788,INS002883,DEF001,RC003,1,Critical,1,0,157.55
DFT000789,INS002885,DEF007,RC007,5,Minor,0,5,157.55
DFT000790,INS002887,DEF002,RC009,2,Major,2,0,225.07
DFT000791,INS002893,DEF006,RC006,1,Minor,1,0,90.03
DFT000792,INS002896,DEF007,RC010,1,Minor,0,1,31.51
DFT000793,INS002897,DEF002,RC009,3,Minor,0,3,94.53
DFT000794,INS002898,DEF005,RC009,5,Minor,0,5,157.55
DFT000795,INS002900,DEF008,RC004,2,Critical,2,0,315.09
DFT000796,INS002901,DEF010,RC001,1,Minor,0,1,31.51
DFT000797,INS002902,DEF004,RC004,6,Minor,0,6,189.06
DFT000798,INS002904,DEF012,RC005,4,Minor,0,4,126.04
DFT000799,INS002906,DEF006,RC002,1,Minor,0,1,31.51
DFT000800,INS002909,DEF005,RC003,1,Minor,0,1,31.51
DFT000801,INS002910,DEF005,RC004,1,Minor,0,1,31.51
DFT000802,INS002911,DEF003,RC002,1,Major,1,0,112.53
DFT000803,INS002913,DEF009,RC001,1,Minor,0,1,31.51
DFT000804,INS002922,DEF010,RC005,1,Minor,0,1,31.51
DFT000805,INS002923,DEF007,RC004,1,Minor,0,1,31.51
DFT000806,INS002931,DEF009,RC001,2,Minor,0,2,63.02
DFT000807,INS002933,DEF002,RC009,2,Minor,0,2,63.02
DFT000808,INS002936,DEF007,RC010,1,Minor,0,1,31.51
DFT000809,INS002950,DEF009,RC005,4,Minor,1,3,184.55
DFT000810,INS002965,DEF003,RC008,2,Minor,0,2,63.02
DFT000811,INS002967,DEF007,RC005,2,Minor,0,2,63.02
DFT000812,INS002969,DEF004,RC002,1,Major,1,0,112.53
DFT000813,INS002970,DEF004,RC003,1,Minor,0,1,31.51
DFT000814,INS002970,DEF007,RC008,1,Critical,1,0,157.55
DFT000815,INS002972,DEF005,RC005,1,Minor,0,1,31.51
DFT000816,INS002973,DEF005,RC008,1,Minor,0,1,31.51
DFT000817,INS002977,DEF009,RC009,5,Minor,0,5,157.55
DFT000818,INS002984,DEF011,RC010,2,Minor,0,2,63.02
DFT000819,INS002991,DEF005,RC006,2,Major,1,1,151.92
DFT000820,INS002992,DEF008,RC002,4,Minor,0,4,126.04
DFT000821,INS002992,DEF003,RC003,1,Minor,0,1,31.51
DFT000822,INS002994,DEF002,RC002,2,Minor,0,2,63.02
DFT000823,INS003001,DEF012,RC005,20,Minor,0,20,630.19
